codigo_municipio_4d,Departamento,Municipio,maga_department,maga_municipality,mapped_area_ha,agricultural_land_ha,maize_bean_ha,A,total,agricultural_share_pct,agricultural_land_share_of_mapped_pct,maize_bean_share_of_agricultural_land_pct,ag_workers_per_100_agricultural_ha,historical_mean_may_aug_mm,historical_sd_may_aug_mm,rain_2026_may_aug_mm,rainfall_z_score_vs_1981_2025,z_2015_common,z_2026_common,impact_composite,impact_composite_2015
0403,Chimaltenango,San Martín Jilotepeque,Chimaltenango,San Martín Jilotepeque,40972.21807201705,17795.676384169048,8467.007549598886,7368,16665,44.212421242124215,43.433519642235396,47.57901507543201,41.4033152825511,739.4113865795837,151.6626684184607,346.17276368886377,-2.5928504818714773,-1.473160862588577,-2.5928504818714773,107.35260598143931,60.99374365566979
1208,San Marcos,Sibinal,San Marcos,Sibinal,10433.434295064653,1950.1127210649672,1344.45810090856,1195,3530,33.85269121813031,18.690995370406778,68.94258400480277,61.278509036513746,1906.618333400135,331.083281643202,1333.241660178641,-1.731820073716087,-0.979803383441005,-1.731820073716087,106.12335203682713,60.04089048619637
0302,Sacatepéquez,Jocotenango,Sacatepéquez,Jocotenango,999.9999997954756,486.292787592055,41.39334800081,184,10135,1.8154908732116428,48.62927876915137,8.512021781317138,37.83728747265636,691.9122278494875,133.00926007348656,319.8923092588499,-2.796947508655409,-1.2048226867618737,-2.796947508655409,105.82890693092472,45.58722235258722
1333,Huehuetenango,Petatán,Huehuetenango,Petatán,1699.46764250466,1597.64648031743,188.0177831984,1227,1916,64.03966597077245,94.00864366931005,11.768422208212389,76.80046963557372,1663.5208422635565,358.28256173783313,1171.7687874900016,-1.3725257863188598,-1.2472466827623034,-1.3725257863188598,105.41062497622353,95.78913098755633
2213,Jutiapa,Conguaco,Jutiapa,Conguaco,13182.29247346766,9157.1583568792,5538.668044185624,4680,6324,74.00379506641366,69.4655984557318,60.48457205094384,51.107557799131094,1057.2860638812178,196.5643055042153,655.1005215924154,-2.0460761747008926,-2.244865778646125,-2.0460761747008926,104.56995635995092,114.72960753344825
1329,Huehuetenango,San Gaspar Ixchil,Huehuetenango,San Gaspar Ixchil,2780.1291256876452,1796.7503079763974,700.6923445637883,2247,2628,85.50228310502283,64.62830418108669,38.99775842270193,125.05911311242237,791.4849631244277,153.85100321925404,663.509699834335,-0.8318129918705459,-1.1114808033518733,-0.8318129918705459,104.02579503872107,139.000803508668
1421,Quiché,Pachalum,Quiché,Pachalum,4175.999999725284,1629.937825724841,1372.521424873551,689,2673,25.776281331836888,39.031078204790845,84.2069803652286,42.27155104481353,723.1904726663884,146.01164386019076,364.3801394395276,-2.457409037668456,-1.7256172537462902,-2.457409037668456,103.87849157378822,72.94451782554724
1204,San Marcos,Comitancillo,San Marcos,Comitancillo,13471.320668707122,7188.223140980978,5165.259477406819,6057,11769,51.465715014019885,53.3594538928814,71.85725006168792,84.26282658739778,647.69303218483,118.35530710005204,502.68382435064143,-1.2252024128635364,-0.9660168281510372,-1.2252024128635364,103.23901844958151,81.39930847099889
1212,San Marcos,Nuevo Progreso,San Marcos,Nuevo Progreso,14032.634504282029,11041.145652120234,963.7801613762401,4536,8242,55.03518563455472,78.68191570692625,8.728986934351012,41.082693254109465,2225.2021584556437,337.1848153526557,1382.245771613722,-2.499983239044404,-0.9444065587696476,-2.499983239044404,102.70604455007627,38.798764961102535
1302,Huehuetenango,Chiantla,Huehuetenango,Chiantla,54302.98960353582,21892.674739701255,5401.151720050057,13519,24662,54.8171275646744,40.315781689993294,24.671045380559836,61.75124858308875,891.2763632962749,188.9937336714716,577.6779316472057,-1.6593059756901696,-1.511219870047688,-1.6593059756901696,102.46421578024828,93.31971385901787
1013,Suchitepéquez,Chicacao,Suchitepéquez,Chicacao,21104.36686954444,16901.98331421721,124.72310425923,6510,17303,37.623533491302084,80.08761133985186,0.7379199348417199,38.51618995815759,2060.3438909403435,398.84357474031793,1000.7289471399248,-2.6567180992957478,-1.6076609034840346,-2.6567180992957478,102.3266589777504,61.92097274689433
2107,Jalapa,Mataquescuintla,Jalapa,Mataquescuintla,23779.359325453308,17526.315392886183,1838.736916359059,8105,14340,56.52022315202232,73.70390073598873,10.491291952359767,46.2447457911762,927.9820263941452,181.87031910664012,525.6260295300139,-2.2123235877109164,-1.5909388931188249,-2.2123235877109164,102.30834192151423,73.5725646815753
1216,San Marcos,Catarina,San Marcos,Catarina,8136.074636268821,5458.1946354502525,637.169733686731,2690,8419,31.951538187433187,67.08633929092572,11.673635262993331,49.28369506152833,1884.003814918656,334.6401908015692,1192.0650546999775,-2.067709675162645,-0.6272835379838246,-2.067709675162645,101.9043731064876,30.914850603111436
1901,Zacapa,Zacapa,Zacapa,Zacapa,41049.6920822818,8162.7600085343065,2084.978712815596,3687,24262,15.196603742477949,19.885070007766473,25.54257029038848,45.16854588576876,662.144907771426,155.59196709103114,311.8926965924995,-2.251094434547555,-2.173742063154368,-2.251094434547555,101.67866226005991,98.1847681234137
2102,Jalapa,San Pedro Pinula,Jalapa,San Pedro Pinula,53058.360289161836,25986.020032806933,7611.205073923575,11233,17698,63.47044863826421,48.976296838398646,29.28961443235459,43.22708897252645,760.9742585157265,177.17944437925806,347.863922815772,-2.331592906543262,-2.0793265984638416,-2.331592906543262,100.78797401885714,89.88323587473727
0915,Quetzaltenango,Huitán,Quetzaltenango,Huitán,3635.0786881680056,1689.7877722066253,1476.9694455468061,1091,2552,42.75078369905956,46.48558991877666,87.40561802137387,64.56432091322968,557.6377836239028,111.25669226851754,385.6514743938964,-1.5458513615964615,-0.945411229689027,-1.5458513615964615,99.80684339426699,61.039834028613434
0905,Quetzaltenango,Sibilia,Quetzaltenango,Sibilia,4109.492636620721,2292.0397556814587,2195.4298129427084,1177,2193,53.67077063383493,55.774275764762706,95.78497962353072,51.35163982572631,643.9782227050529,118.29922017181416,414.2546032895919,-1.9418861686646571,-1.053969197236231,-1.9418861686646571,99.71903911582709,54.12304660388483
1907,Zacapa,Cabañas,Zacapa,Cabañas,13838.217678104533,3448.617187110024,1213.371581588258,1481,4164,35.56676272814601,24.92096357586993,35.18429317476886,42.94474914570303,885.045191116118,214.3262086790548,387.94706052660376,-2.3193529790558625,-2.004831456980891,-2.3193529790558625,99.60403186589302,86.09698399945869
1220,San Marcos,El Quetzal,San Marcos,El Quetzal,8741.939833174933,7744.801938007059,196.605861930915,3059,6127,49.92655459441815,88.59363122834799,2.5385524833899997,39.497459386122934,1987.5068616203944,285.08255908545624,1270.1853182900556,-2.516188803803023,-1.0594185874853776,-2.516188803803023,99.38306508602714,41.84434263210743
1910,Zacapa,Huité,Zacapa,Huité,8485.543211382932,3184.67357426062,1924.6843790196301,1415,3354,42.188431723315446,37.530579892499276,60.435844809196205,44.43155529145614,639.1525254872814,159.9139864194263,282.3197492107083,-2.2314044210033224,-1.957866991160495,-2.2314044210033224,99.1447689094088,86.9910754710644
1301,Huehuetenango,Huehuetenango,Huehuetenango,Huehuetenango,18944.06577649135,4603.535255043071,2626.1468314665863,2730,46019,5.932332297529282,24.300671827036364,57.04630650085064,59.30225030881094,621.5438183170438,128.27658938570903,408.4400870284224,-1.6612831094834422,-1.410429459333446,-1.6612831094834422,98.51782679238686,83.6416408403129
1223,San Marcos,Ixchiguán,San Marcos,Ixchiguán,10437.411259102897,5192.810072739863,1865.9690302060142,3687,4758,77.49054224464061,49.7518967474909,35.933704565887965,71.00201910628789,1069.425492239335,179.00384059355378,821.0960587106335,-1.3872855057482167,-0.7261509785501462,-1.3872855057482167,98.50007198501115,51.55818565306713
1105,Retalhuleu,San Felipe,Retalhuleu,San Felipe,3663.0000003004907,3031.117448900048,97.39916920942,1101,8804,12.505679236710586,82.74958909777213,3.2133089809754765,36.32323783426928,2119.9933910459954,350.6397481871449,1176.9540511635323,-2.689482138742411,-1.474916893235992,-2.689482138742411,97.69069937655979,53.573757098792484
1417,Quiché,San Bartolomé Jocotenango,Quiché,San Bartolomé Jocotenango,10335.000000098498,2125.994825089373,1466.3321053687728,918,3064,29.96083550913838,20.570825593315057,68.97157453368358,43.179785254717586,751.3584663155121,155.93768250796947,398.6353768602759,-2.261949028498674,-1.825182932651548,-2.261949028498674,97.67047330768982,78.81100708246952
1230,San Marcos,La Blanca,San Marcos,La Blanca,9883.390725120322,7413.223144264988,316.8964162561,3902,9104,42.86028119507909,75.00688124595762,4.274745412206526,52.635674443695414,864.4343147098331,201.31357652603225,496.6093523772576,-1.8271244725763007,-0.7644931841814512,-1.8271244725763007,96.17192890663486,40.23961435699894
0116,Guatemala,Villa Canales,Guatemala,Villa Canales,27955.342694151746,19912.025890150566,1014.07442794197,6715,62212,10.793737542596284,71.22797995359993,5.092773751582854,33.72333903664497,958.5304515810556,165.2652985348972,487.80665384166537,-2.848291818744955,-1.332485810978941,-2.848291818744955,96.05391067883825,44.93587076516166
0612,Santa Rosa,Santa Cruz Naranjo,Santa Rosa,Santa Cruz Naranjo,5843.283218610447,4994.697605243585,491.206763596722,1870,5869,31.86232748338729,85.47758885511186,9.834564620709736,37.43970401805341,977.6221615972704,174.95455960334098,529.1321058729179,-2.563465946478757,-1.216021646216417,-2.563465946478757,95.97540629652381,45.527490513888715
1003,Suchitepéquez,San Francisco Zapotitlán,Suchitepéquez,San Francisco Zapotitlán,4891.134191624141,3703.360840188818,101.50754602075,1255,8342,15.044353871973147,75.7157889172345,2.7409574816256512,33.88813713156866,1861.2299438138969,325.16874872535385,947.475076722164,-2.810094360769936,-1.598264790746972,-2.810094360769936,95.22886305041938,54.162216401391284
0412,Chimaltenango,Yepocapa,Chimaltenango,Yepocapa,20531.027120241735,11469.146609590854,403.272501974034,4557,10704,42.57286995515695,55.862507717810736,3.5161509020802395,39.73268591918858,2115.314626365632,395.8743354680076,1170.2336206344792,-2.3873257775447,-1.2127726757195192,-2.3873257775447,94.85486530596623,48.1867158157376
1414,Quiché,San Andrés Sajcabajá,Quiché,San Andrés Sajcabajá,16921.99999959106,5401.951423918092,1559.1744496318818,2329,4311,54.02458826258409,31.92265349278239,28.863170496653527,43.114049298702355,1120.7685812384198,225.881473331266,630.538713507427,-2.1702969283011853,-1.972510797934672,-2.1702969283011853,93.57028875959959,85.04292778437818
2209,Jutiapa,El Adelanto,Jutiapa,El Adelanto,2965.119186650984,1147.805898966648,528.068288548658,556,1840,30.217391304347824,38.710278633455594,46.0067585489907,48.44024590747949,929.3442217187096,187.01579972366176,573.4405331152726,-1.903067490176377,-2.2195437594518133,-1.903067490176377,92.18505720267352,107.51524551025734
1211,San Marcos,San Rafael Pie De La Cuesta,San Marcos,San Rafael Pie de La Cuesta,4517.64003636698,3939.4927089922,0.0,1804,5419,33.29027495847942,87.20244812068475,0.0,45.7926980263786,1979.0455401370632,362.165139907718,1253.6928095245148,-2.00282316182439,-1.0123769832122758,-2.00282316182439,91.7146762496611,46.359473481095904
1109,Retalhuleu,El Asintal,Retalhuleu,El Asintal,9370.000000021713,8464.031028906044,111.81191994868,3243,10123,32.03595772004346,90.33117426773138,1.3210244571035255,38.315076928766295,1807.4721276052312,311.74488134747486,1085.4987958624,-2.3159107813485167,-1.0594273787653987,-2.3159107813485167,88.73429974752767,40.59204151783748
1405,Quiché,Chajul,Quiché,Chajul,52527.000000249536,18078.072412203914,6136.118984624453,8516,11711,72.71795747587738,34.41672361284298,33.94232993824143,47.1067921724394,1946.8579672617143,379.6405405242444,1249.578122076386,-1.8366843652220524,-2.090294334633678,-1.8366843652220524,86.520308678884,98.46706080081617
2207,Jutiapa,Atescatempa,Jutiapa,Atescatempa,8533.797340916914,5902.419512547673,1447.249898742891,2490,6631,37.550897300557985,69.1652177424861,24.519604132953468,42.18608986885171,987.20448875801,168.99465373614626,649.2401534054491,-1.9998522313033016,-2.5659276694963937,-1.9998522313033016,84.3659459541847,108.24645526234809
1218,San Marcos,Ocós,San Marcos,Ocós,5421.246299424329,4361.85193574861,0.0,1966,3488,56.36467889908257,80.45847199769888,0.0,45.072598266969415,723.1510412383967,173.500497010978,405.14700020458105,-1.832871066724924,-0.6994024608644964,-1.832871066724924,82.6122612656442,31.523886145475245
0103,Guatemala,San José Pinula,Guatemala,San José Pinula,19766.70690490929,9801.22057885838,972.92462633214,3295,34372,9.58629116722914,49.58448883776454,9.926565967005955,33.61826186329736,1157.1574856924851,214.54544181718063,636.1784319671231,-2.428292343629938,-1.3999464370672503,-2.428292343629938,81.63496788879132,47.06376591591696
0208,El Progreso,San Antonio La Paz,El Progreso,San Antonio La Paz,14721.881053552528,4755.423874880884,773.7606917547749,1688,7260,23.25068870523416,32.30174090921184,16.271119296892465,35.49630999071101,585.7613569216905,134.50533234946002,276.64915621247565,-2.298140864081928,-1.9068049846518689,-2.298140864081928,81.57552051377257,67.68454082703569
1309,Huehuetenango,San Ildefonso Ixtahuacán,Huehuetenango,San Ildefonso Ixtahuacán,23992.484361044837,11198.143258517697,4877.079158217083,9104,13444,67.71794108896162,46.67354614055497,43.55256979327718,81.2991921055768,789.976350091515,149.32956611397412,640.2283894336556,-1.0028018198590756,-1.1904097999326668,-1.0028018198590756,81.526977796545,96.77935500908711
1603,Alta Verapaz,San Cristóbal Verapaz,Alta Verapaz,San Cristóbal Verapaz,38419.42983516157,17970.514477447196,6652.335831097095,7297,20279,35.98303663888752,46.77454755197988,37.01805999736794,40.605403975259904,909.8980238578338,174.7231911713619,559.6464925059444,-2.004608140475044,-2.24100935850386,-2.004608140475044,81.39792335608372,90.99709031438728
1317,Huehuetenango,Santa Eulalia,Huehuetenango,Santa Eulalia,36018.71714688803,12223.09128717365,4507.339719459649,5002,9487,52.72478127964583,33.935387641171744,36.875612016327196,40.92254473505298,1958.2550092560657,411.3092192061813,1140.1615614096895,-1.988998567611201,-1.986269626601964,-1.988998567611201,81.39488286102568,81.28320765049585
0416,Chimaltenango,El Tejar,Chimaltenango,El Tejar,4552.188313120016,1959.7054972390595,1074.399804442268,609,7857,7.751050019091256,43.049745802275496,54.824554299405776,31.076097957473333,768.1955765744727,164.3513856963441,340.673241054795,-2.6012700392412187,-1.319347483598018,-2.6012700392412187,80.83732255330061,41.000171640237944
1015,Suchitepéquez,Santa Bárbara,Suchitepéquez,Santa Bárbara,17706.02002962752,13363.935010020397,239.41107020105002,4183,7423,56.35187929408595,75.47678692138886,1.7914713744233077,31.300661046791603,1633.9436003797866,328.517677969249,795.5759598597785,-2.5519711624117947,-1.5066135339675646,-2.5519711624117947,79.87838435583835,47.15799955522759
2002,Chiquimula,San José La Arada,Chiquimula,San José La Arada,11530.963501654029,4085.430903986375,2942.097898920319,1252,2733,45.810464690815955,35.43009136574191,72.01438399189558,30.645482188386936,618.226868876913,139.19787226693143,255.6553693785634,-2.6047201267780014,-2.085313744897812,-2.6047201267780014,79.8229042509082,63.90544522646436
2104,Jalapa,San Manuel Chaparrón,Jalapa,San Manuel Chaparrón,12871.06058779167,4873.223823600799,3363.2790112252433,1587,2776,57.168587896253605,37.861866862961556,69.01548406081899,32.56571127134018,686.0155401913403,141.22811189948516,340.7425101132955,-2.4447896770282,-2.2777697734913143,-2.4447896770282,79.61631474125336,74.17719278610406
1408,Quiché,San Antonio Ilotenango,Quiché,San Antonio Ilotenango,13864.000000120519,5190.281908651931,5133.520202135511,1866,8046,23.19164802386279,37.43711705573293,98.90638490325927,35.951804407569355,679.9835129173761,146.6798644492502,356.8306457504505,-2.2031167562111653,-1.6831410737579036,-2.2031167562111653,79.20602270634248,60.511958674090415
2005,Chiquimula,Camotán,Chiquimula,Camotán,23047.188393807093,13685.662006507731,4430.749258306515,4515,8666,52.10016155088853,59.38104801618728,32.37511825295429,32.9907314520339,846.339488604652,188.23661778860887,398.0213956351036,-2.381673120970613,-2.1924516794426445,-2.381673120970613,78.57313834046893,72.33058457805299
1616,Alta Verapaz,Santa Catalina La Tinta,Alta Verapaz,Santa Catalina La Tinta,19729.59615939955,9814.641235999534,6159.484794235538,4541,9767,46.49329374424081,49.74577866016611,62.75812478649658,46.26761071351112,1463.0759920961766,302.5543822008545,951.8540782206594,-1.6896860331579535,-2.0132063948684924,-1.6896860331579535,78.17773561020903,93.14624976372656
0202,El Progreso,Morazán,El Progreso,Morazán,34715.71951663719,4513.622447310803,1703.0063488966555,1984,4044,49.060336300692384,13.001667573525852,37.73036776505973,43.95582535225246,537.8735509995524,139.03309410033285,292.1090156064878,-1.767669323504441,-1.964510456006947,-1.767669323504441,77.69936406449546,86.3516785069152
1909,Zacapa,La Unión,Zacapa,La Unión,21463.34097681089,13970.066437024374,1265.331242255422,5124,7689,66.6406554818572,65.08803290278857,9.05744613283985,36.67842256225814,892.0191140925615,199.82655088988824,469.967604295715,-2.1120892489878003,-2.156791894508818,-2.1120892489878003,77.46810196357698,79.10772448564771
1322,Huehuetenango,Concepción Huista,Huehuetenango,Concepción Huista,11727.05110459704,6114.281391161444,2428.394807043872,3373,5001,67.44651069786043,52.13826849244843,39.71676558024072,55.1659268557033,1650.886025728622,369.9124649364017,1133.4596073994785,-1.398780704559668,-1.385672924666644,-1.398780704559668,77.16503403490778,76.44193120808855
1016,Suchitepéquez,San Juan Bautista,Suchitepéquez,San Juan Bautista,3461.080108213225,2489.442853396671,58.218379253580004,752,2170,34.654377880184335,71.92676203850829,2.3386107929388733,30.207562265345775,1564.6664893757536,313.9148725966849,778.4620584706773,-2.504514757143045,-1.4793901194838024,-2.504514757143045,75.65528547087588,44.68876914904428
0113,Guatemala,Fraijanes,Guatemala,Fraijanes,11498.084441460107,6357.883222379264,575.472373162299,1743,27984,6.228559176672384,55.2951515945894,9.05132027490974,27.414784748873224,984.886868442841,175.93129984548875,504.4596101413289,-2.730766263441731,-1.1891410894090972,-2.730766263441731,74.86336931173989,32.60004700219101
1323,Huehuetenango,San Juan Ixcoy,Huehuetenango,San Juan Ixcoy,18564.18477407986,3673.2521829126317,1369.887622197726,1538,3129,49.153084052412915,19.78676805695982,37.29359036578591,41.870253481493165,1306.834229676001,285.3972477363125,796.7665418373474,-1.7872200656606234,-1.7578915004235345,-1.7872200656606234,74.83135717642116,73.60336271569574
2011,Chiquimula,Ipala,Chiquimula,Ipala,22999.411540526584,13087.508471158664,7022.246915720767,3740,7662,48.81232054293918,56.90366663554653,53.65610216181256,28.57686784495269,617.8121034388889,129.79034965885648,278.59664216635264,-2.6135645844559083,-2.3379883755829165,-2.6135645844559083,74.68748973424519,66.81238483206862
1418,Quiché,Canillá,Quiché,Canillá,10204.999999882622,3673.829634107521,1740.948948369542,1270,2673,47.512158623269734,36.000290388532854,47.38785196261471,34.568832158394834,1047.9020069017663,205.75669744987584,604.6771153116734,-2.1541213339996705,-1.8570554190790105,-2.1541213339996705,74.46545884385219,64.19623709097989
1304,Huehuetenango,Cuilco,Huehuetenango,Cuilco,44286.12738276156,16347.690410606272,5649.271893547105,9316,13495,69.03297517599111,36.91379530504994,34.55700317080812,56.986643164931984,579.058996104493,110.30683348187851,435.3501435688401,-1.3028100617108342,-1.3438586492930724,-1.3028100617108342,74.24277209839833,76.58199331137179
1210,San Marcos,Tejutla,San Marcos,Tejutla,14292.172740766695,7851.071638135151,2953.4848544315105,5031,9547,52.69718236095108,54.932666855760274,37.61887536582261,64.08042407310148,702.2801155049535,127.39895539367237,554.9566104562756,-1.1563949217121694,-0.8505403897865204,-1.1563949217121694,74.1022769792968,54.502988868821255
1006,Suchitepéquez,Santo Domingo Suchitepéquez,Suchitepéquez,Santo Domingo Suchitepéquez,23615.318460129147,20120.84718412576,1412.68309976563,6094,11135,54.72833408172429,85.20252317620333,7.020992142319729,30.28699509634878,1352.597906341348,273.22131149226936,685.509283283536,-2.441568775928692,-1.7152377621848158,-2.441568775928692,73.94778154395058,51.94939769236377
0610,Santa Rosa,Santa María Ixhuatán,Santa Rosa,Santa María Ixhuatán,16466.87924812374,11596.77862127087,420.5612526115,4326,7917,54.641909814323604,70.42487192946547,3.626535146925236,37.30346280875992,1257.5784654709946,239.9426739466533,782.8986144883045,-1.9783052475618668,-1.7136683838461486,-1.9783052475618668,73.79763622679867,63.925764823352516
1508,Baja Verapaz,Purulhá,Baja Verapaz,Purulhá,51708.89763205093,21485.19825932765,5440.9624481678775,9711,14975,64.84808013355592,41.550292586416305,25.324236632565032,45.198558946432044,1363.498860191597,298.4793987224034,885.7192657108791,-1.600712131308835,-2.004852809542861,-1.600712131308835,72.34988162323125,90.61645789104288
1326,Huehuetenango,Barillas,Huehuetenango,Barillas,88902.15142644293,42180.11591264392,4624.04444304617,17458,25764,67.76121720229779,47.44555135714964,10.96261672827709,41.389170281456686,2359.364128113009,509.1835103606533,1478.5863678428373,-1.729784532194138,-2.0768324970168845,-1.729784532194138,71.59434655321307,85.95837386509471
0922,Quetzaltenango,Flores Costa Cuca,Quetzaltenango,Flores Costa Cuca,7247.987013911147,6646.87022455918,309.3389468067,2516,6491,38.761361885687876,91.70643120361231,4.653903812710821,37.85240143103382,1731.2845424469606,332.9876726916117,1106.5470973318995,-1.8761578771525456,-0.606408289903868,-1.8761578771525456,71.01708111397438,22.954010020547944
2216,Jutiapa,San José Acatempa,Jutiapa,San José Acatempa,11201.722131755281,6862.360609838466,993.182776768246,2057,3899,52.75711720954091,61.261657173093546,14.472902740557444,29.975107939546476,914.6867338150578,166.73541926756351,519.995589725986,-2.367170369816286,-1.7763911599123936,-2.367170369816286,70.95618734653931,53.247516761230166
0206,El Progreso,Sansare,El Progreso,Sansare,14389.928113243233,3039.800266988378,1494.827041340271,1006,4113,24.459032336494044,21.124499323876478,49.17517303928791,33.09427961188629,505.998147835385,119.29226852926068,250.79025128966364,-2.139349848000607,-1.96767367435485,-2.139349848000607,70.80024205737853,65.1187427640471
1305,Huehuetenango,Nentón,Huehuetenango,Nentón,76286.10339954427,22238.221054068657,18114.270544683415,8231,11937,68.9536734522912,29.15107740868242,81.45557371986492,37.01285269171328,1094.3303065320538,271.0000385792641,585.2494956294503,-1.8785267100753704,-1.8990810952427504,-1.8785267100753704,69.52963239746846,70.29040882783744
1310,Huehuetenango,Santa Bárbara,Huehuetenango,Santa Bárbara,14945.318383749873,8339.281921488559,1439.076701008687,6457,7988,80.8337506259389,55.79862340407486,17.256602121826486,77.4287290055716,660.6991966077069,128.45057001235688,545.8256785595198,-0.8943013490491812,-1.096517138737768,-0.8943013490491812,69.24461680484615,84.90192838529138
0605,Santa Rosa,San Rafael Las Flores,Santa Rosa,San Rafael Las Flores,8510.814140074508,5787.664962217081,957.707686857773,1912,3708,51.56418554476807,68.00365825127058,16.54739334619162,33.035775437622604,874.5888859801289,169.53719373055472,521.7320986846535,-2.0812942548540136,-1.4481192730606325,-2.0812942548540136,68.75716962297126,47.839743111724346
1002,Suchitepéquez,Cuyotenango,Suchitepéquez,Cuyotenango,8922.897642314154,7461.296325643661,784.35860087577,2058,11414,18.030488873313473,83.6196561334595,10.512363624803575,27.582338379014363,1738.263770336757,328.7747823727994,923.4078482323496,-2.4784623571902733,-1.4579912339047727,-2.4784623571902733,68.36178739567168,40.21480756719812
0104,Guatemala,San José Del Golfo,Guatemala,San José del Golfo,7635.727902564532,1705.610516409682,1064.5943564759789,520,2517,20.659515295987287,22.337235404064575,62.41720171361014,30.48761689712153,564.2120971368274,127.61438389904863,280.92232752826453,-2.219889019976492,-1.7869911856119136,-2.219889019976492,67.67912599516984,54.48110266546902
1908,Zacapa,San Diego,Zacapa,San Diego,10336.853220985233,3114.537897484615,2247.111641025404,866,2245,38.57461024498886,30.130425874304525,72.14911858482223,27.80508789761091,822.5685530813441,194.1117905611285,355.05426468120794,-2.408479603679249,-2.008271480718675,-2.408479603679249,66.96798707990462,55.840165043647964
2208,Jutiapa,Jerez,Jutiapa,Jerez,5215.792719687897,3433.893316725141,1996.1787468219109,1088,2371,45.887811050189796,65.83646055878191,58.13164716269171,31.684152640991517,1103.442492567377,181.97122414511912,724.2627041624858,-2.08373488822882,-2.656820283615304,-2.08373488822882,66.02137426200133,84.17909940574967
1609,Alta Verapaz,San Pedro Carchá,Alta Verapaz,San Pedro Carchá,131397.31045561726,91053.12940362965,14672.092140334767,43260,72090,60.008322929671245,69.29603740586845,16.113770318969284,47.51072289699417,1588.7189294749076,296.76549226011576,1185.979981599034,-1.3570949398755294,-2.083883307929706,-1.3570949398755294,64.47656163333924,99.00680239271982
1413,Quiché,Nebaj,Quiché,Nebaj,85062.00000018154,25433.59983671,13909.010966655886,8759,21540,40.66388115134633,29.90007269598143,54.687543469879124,34.438695490355066,1558.0613824661011,319.1160314421374,966.0115295475752,-1.8552808213456284,-1.9432447331599425,-1.8552808213456284,63.893451255417936,66.92281362853154
1607,Alta Verapaz,Panzós,Alta Verapaz,Panzós,72888.50806018575,36821.437196064915,11356.193558642271,12708,17923,70.90330859789098,50.517479608254014,30.841255592967187,34.51250404033142,1532.8891794439207,279.67610295255383,1017.629908751948,-1.8423428575139464,-1.9545565798816775,-1.8423428575139464,63.583865313625815,67.45664186022276
0604,Santa Rosa,Casillas,Santa Rosa,Casillas,20441.20078624978,14489.029254577883,2105.728641637317,4037,7337,55.02248875562219,70.88149764824112,14.53326240591309,27.862460134963765,879.8319224739535,162.46157554480118,509.4305714523187,-2.2799320379574377,-1.5284670581883557,-2.2799320379574377,63.524515518015804,42.586852476378404
0513,Escuintla,Nueva Concepción,Escuintla,Nueva Concepción,52378.10026977142,48239.58438003959,797.12315555126,10978,23465,46.78457276795227,92.09876672041071,1.6524254215612415,22.757244161793484,1106.7321636729432,217.2521432221644,509.1179558438018,-2.7507862475631115,-1.901763041100944,-2.7507862475631115,62.600314272697425,43.27888586420908
0917,Quetzaltenango,Colomba,Quetzaltenango,Colomba,20570.445283283305,17841.766405961327,440.06332010897006,4866,14639,33.2399754081563,86.73495473848855,2.4664784309805516,27.27308434199745,1963.914559392073,316.5981828058234,1241.8327260677709,-2.280751667381397,-1.0394232732594826,-2.280751667381397,62.20313258764415,28.34827859864093
1020,Suchitepéquez,Río Bravo,Suchitepéquez,Río Bravo,15826.50011965888,13078.959260489339,253.74458574500002,3127,7643,40.91325395786995,82.63961811900101,1.9400976843130437,23.908630172482134,1769.7559169716574,356.22842430425106,847.7368777169004,-2.588280373907698,-1.6584416552742365,-2.588280373907698,61.88223824245292,39.65106819859083
1608,Alta Verapaz,Senahú,Alta Verapaz,Senahú,70528.54423009125,44260.273037767845,8893.739230257628,17245,22973,75.06638227484439,62.75512066912058,20.09418067228932,38.96270586782107,1835.985203777119,348.0061913597451,1283.444668424216,-1.58773191130305,-1.7424446518966088,-1.58773191130305,61.86233145705411,67.89035846280544
1409,Quiché,San Pedro Jocopilas,Quiché,San Pedro Jocopilas,29467.000000162643,8116.331088525049,7844.517828046155,2304,8135,28.322065150583896,27.543798447348735,96.65103286800134,28.3872106111765,680.594217481342,148.58928532011743,360.2893533151519,-2.1556390386839293,-1.7338000053492963,-2.1556390386839293,61.19257939279475,49.21774590950942
1312,Huehuetenango,La Democracia,Huehuetenango,La Democracia,24122.443650986337,19496.073696645428,2546.934975712247,8109,15707,51.62666327115299,80.82130475138764,13.063835392407665,41.592990087000274,889.440295397167,189.6253889318366,613.42801282094,-1.4555660723018653,-1.4935385903843286,-1.4555660723018653,60.54134521622541,62.12073578440774
0902,Quetzaltenango,Salcajá,Quetzaltenango,Salcajá,1688.486975110904,1163.613285856468,917.476615456491,300,8121,3.694126339120798,68.91455504298688,78.84721037549771,25.781761315933018,530.2520694853453,110.998076888416,273.1277627483752,-2.31647532952712,-1.3017624827671,-2.31647532952712,59.72281404011549,33.56172962073774
1330,Huehuetenango,Santiago Chimaltenango,Huehuetenango,Santiago Chimaltenango,4762.508145295882,3714.198002555073,332.583324347668,1916,3117,61.469361565607954,77.98827611924892,8.954377879662774,51.58583356842969,910.1469603479449,179.10884249663167,704.4641567843643,-1.148367666813818,-1.2326153497953949,-1.148367666813818,59.23950333562354,63.585490288436986
