municipality_id,department,municipality,historical_mean_may_aug_mm,historical_sd_may_aug_mm,year,rain_may_aug_mm,historical_percentile,rainfall_z_score,data_status,percentile_group
804,Totonicapán,San Andrés Xecul,549.2034851718106,110.96966396468513,2019,432.2190284858042,13.333333333333334,-1.054202135127988,FINAL historical CHIRPS,11-25
805,Totonicapán,Momostenango,558.6655103630383,119.92458481448308,2019,429.9026412197829,15.555555555555555,-1.073698686073791,FINAL historical CHIRPS,11-25
806,Totonicapán,Santa María Chiquimula,640.7468482743094,140.72309445307488,2019,475.46720534228007,13.333333333333334,-1.1745026185957204,FINAL historical CHIRPS,11-25
807,Totonicapán,Santa Lucía La Reforma,587.8163376011979,136.76948524516544,2019,435.5935806188785,15.555555555555555,-1.1129877158596693,FINAL historical CHIRPS,11-25
808,Totonicapán,San Bartolo Aguas Calientes,512.8707543919937,111.10992944588682,2019,407.9995710230697,17.77777777777778,-0.9438506881601325,FINAL historical CHIRPS,11-25
901,Quetzaltenango,Quetzaltenango,1145.3146144931693,188.44248271678435,2019,988.4986198943917,22.22222222222222,-0.8321690116684616,FINAL historical CHIRPS,11-25
902,Quetzaltenango,Salcajá,530.2520694853453,110.998076888416,2019,432.2149288393094,22.22222222222222,-0.8832327855967318,FINAL historical CHIRPS,11-25
903,Quetzaltenango,Olintepeque,736.2352090254996,133.1539170239603,2019,601.0048456529405,17.77777777777778,-1.01559433169529,FINAL historical CHIRPS,11-25
904,Quetzaltenango,San Carlos Sija,545.3221676103338,108.79745441103373,2019,434.28612535348634,13.333333333333334,-1.0205757373454387,FINAL historical CHIRPS,11-25
905,Quetzaltenango,Sibilia,643.9782227050529,118.29922017181416,2019,519.9937932862475,17.77777777777778,-1.0480578759414827,FINAL historical CHIRPS,11-25
906,Quetzaltenango,Cabricán,544.6003700254953,109.12562566683222,2019,433.6536219326826,13.333333333333334,-1.016688311428706,FINAL historical CHIRPS,11-25
907,Quetzaltenango,Cajolá,708.648964604125,122.25432925685584,2019,567.2114644349845,17.77777777777778,-1.1569119967275838,FINAL historical CHIRPS,11-25
908,Quetzaltenango,San Miguel Sigüilá,986.492573424658,161.14704633742463,2019,808.9469177665637,15.555555555555555,-1.101761774065239,FINAL historical CHIRPS,11-25
909,Quetzaltenango,San Juan Ostuncalco,1458.561688766761,211.6562400828516,2019,1218.587112499752,13.333333333333334,-1.1337940056625424,FINAL historical CHIRPS,11-25
910,Quetzaltenango,San Mateo,1504.6769481178603,240.70331787142277,2019,1287.0053276895658,17.77777777777778,-0.9043149980365823,FINAL historical CHIRPS,11-25
911,Quetzaltenango,Concepción Chiquirichapa,1525.6055127944646,237.32764234552107,2019,1291.6079517281885,17.77777777777778,-0.9859684221933291,FINAL historical CHIRPS,11-25
912,Quetzaltenango,San Martín Sacatepéquez,1762.2051743455766,261.3859745369572,2019,1521.3899007303598,20.0,-0.9213014357094665,FINAL historical CHIRPS,11-25
913,Quetzaltenango,Almolonga,776.4790522113119,150.50365733191862,2019,659.8604802940715,24.444444444444443,-0.7748554020853556,FINAL historical CHIRPS,11-25
914,Quetzaltenango,Cantel,776.9591226558856,156.33656089803773,2019,655.9786672949773,22.22222222222222,-0.7738462114425776,FINAL historical CHIRPS,11-25
915,Quetzaltenango,Huitán,557.6377836239028,111.25669226851754,2019,456.33787204439903,20.0,-0.9105062312567848,FINAL historical CHIRPS,11-25
916,Quetzaltenango,Zunil,1488.092460957035,260.0360140540043,2019,1327.4655026350372,28.888888888888886,-0.6177104310199079,FINAL historical CHIRPS,26-50
917,Quetzaltenango,Colomba,1963.914559392073,316.5981828058234,2019,1736.129358304481,26.666666666666668,-0.7194772852732944,FINAL historical CHIRPS,26-50
918,Quetzaltenango,San Francisco La Unión,618.0943281105618,117.30717318727554,2019,489.82760929665614,11.11111111111111,-1.093426048287207,FINAL historical CHIRPS,11-25
919,Quetzaltenango,El Palmar,2052.436727488432,329.6186510198038,2019,1855.8317189273369,31.11111111111111,-0.5964620265049354,FINAL historical CHIRPS,26-50
920,Quetzaltenango,Coatepeque,1470.066877821681,288.8060767489688,2019,1259.1192741008774,26.666666666666668,-0.7304126218374548,FINAL historical CHIRPS,26-50
921,Quetzaltenango,Génova,1611.7093857309733,310.6797081318067,2019,1412.8386594564074,24.444444444444443,-0.640114951409039,FINAL historical CHIRPS,11-25
922,Quetzaltenango,Flores Costa Cuca,1731.2845424469606,332.9876726916117,2019,1515.6686522506097,24.444444444444443,-0.647519136229521,FINAL historical CHIRPS,11-25
923,Quetzaltenango,La Esperanza,1437.055826931695,235.60654688793105,2019,1216.1083641052246,17.77777777777778,-0.9377815079627928,FINAL historical CHIRPS,11-25
924,Quetzaltenango,Palestina De los Altos,856.8915330168301,134.98177777276476,2019,693.9725601863538,15.555555555555555,-1.2069701223282332,FINAL historical CHIRPS,11-25
1001,Suchitepéquez,Mazatenango,1751.147077615376,331.47145972061446,2019,1579.3239268145173,35.55555555555556,-0.5183648418650654,FINAL historical CHIRPS,26-50
1002,Suchitepéquez,Cuyotenango,1738.263770336757,328.7747823727994,2019,1552.2504536636154,28.888888888888886,-0.5657773243150388,FINAL historical CHIRPS,26-50
1003,Suchitepéquez,San Francisco Zapotitlán,1861.2299438138969,325.16874872535385,2019,1663.2355166533446,33.33333333333333,-0.6088974661208406,FINAL historical CHIRPS,26-50
1004,Suchitepéquez,San Bernardino,1723.8960394736398,319.5531279483426,2019,1536.1640272669258,31.11111111111111,-0.5874829434843205,FINAL historical CHIRPS,26-50
1005,Suchitepéquez,San José El Ídolo,1619.3346127686227,327.15710558669144,2019,1403.9725002104224,28.888888888888886,-0.6582834634509652,FINAL historical CHIRPS,26-50
1006,Suchitepéquez,Santo Domingo Suchitepéquez,1352.597906341348,273.22131149226936,2019,1145.2606833628488,24.444444444444443,-0.758861824672728,FINAL historical CHIRPS,11-25
1007,Suchitepéquez,San Lorenzo,1104.0018040192017,232.6083146418275,2019,919.0844682245325,20.0,-0.7949730261336816,FINAL historical CHIRPS,11-25
1008,Suchitepéquez,Samayac,1746.6888791660697,313.8681426147742,2019,1542.9694026597897,28.888888888888886,-0.6490607004875768,FINAL historical CHIRPS,26-50
1009,Suchitepéquez,San Pablo Jocopilas,1812.852720916473,337.1960968303216,2019,1593.6519980235928,31.11111111111111,-0.650068980493516,FINAL historical CHIRPS,26-50
1010,Suchitepéquez,San Antonio Suchitepéquez,1711.2380979792338,332.41965185148695,2019,1507.4199915805016,33.33333333333333,-0.6131349493434605,FINAL historical CHIRPS,26-50
1011,Suchitepéquez,San Miguel Panán,1745.6555993277143,340.7127948350453,2019,1527.4274414264821,31.11111111111111,-0.6405047336331658,FINAL historical CHIRPS,26-50
1012,Suchitepéquez,San Gabriel,1767.1736324052554,331.2003191366025,2019,1609.468729951974,35.55555555555556,-0.4761616862701045,FINAL historical CHIRPS,26-50
1013,Suchitepéquez,Chicacao,2060.3438909403435,398.84357474031793,2019,1769.755238856797,26.666666666666668,-0.728577995202117,FINAL historical CHIRPS,26-50
1014,Suchitepéquez,Patulul,1608.9321072333648,305.24718117958776,2019,1306.1634221519726,13.333333333333334,-0.9918803636822536,FINAL historical CHIRPS,11-25
1015,Suchitepéquez,Santa Bárbara,1633.9436003797866,328.517677969249,2019,1372.6778948332833,20.0,-0.7952865951127269,FINAL historical CHIRPS,11-25
1016,Suchitepéquez,San Juan Bautista,1564.6664893757536,313.9148725966849,2019,1288.7745718120855,15.555555555555555,-0.8788749487448836,FINAL historical CHIRPS,11-25
1017,Suchitepéquez,Santo Tomás La Unión,2121.958095368401,396.6460686889938,2019,1855.9277436997102,24.444444444444443,-0.6706995799756239,FINAL historical CHIRPS,11-25
1018,Suchitepéquez,Zunilito,1993.384852056032,349.9310223871798,2019,1775.3191097263143,24.444444444444443,-0.6231677913038524,FINAL historical CHIRPS,11-25
1019,Suchitepéquez,Pueblo Nuevo,1985.7581929688863,347.40839170400017,2019,1789.370500525384,28.888888888888886,-0.56529346191162,FINAL historical CHIRPS,26-50
1020,Suchitepéquez,Río Bravo,1769.7559169716574,356.22842430425106,2019,1496.2209770347731,17.77777777777778,-0.7678638796753087,FINAL historical CHIRPS,11-25
1021,Suchitepéquez,San José La Máquina,1244.585003925121,256.5799450245832,2019,1055.2021950167098,22.22222222222222,-0.7381044878245117,FINAL historical CHIRPS,11-25
1101,Retalhuleu,Retalhuleu,1147.3564532371104,231.7696433934576,2019,955.3094376650535,20.0,-0.8286116022797402,FINAL historical CHIRPS,11-25
1102,Retalhuleu,San Sebastián,1771.16158802208,291.58789772176715,2019,1563.347413245096,26.666666666666668,-0.7126982169036383,FINAL historical CHIRPS,26-50
1103,Retalhuleu,Santa Cruz Muluá,1554.0333846647304,285.80517530420144,2019,1365.471405783914,24.444444444444443,-0.6597570484163466,FINAL historical CHIRPS,11-25
1104,Retalhuleu,San Martín Zapotitlán,2174.83527236958,364.0777721460596,2019,1967.5578466987615,31.11111111111111,-0.5693218359610906,FINAL historical CHIRPS,26-50
1105,Retalhuleu,San Felipe,2119.9933910459954,350.6397481871449,2019,1909.3754781324335,28.888888888888886,-0.6006675341357763,FINAL historical CHIRPS,26-50
1106,Retalhuleu,San Andrés Villa Seca,1224.0561879484032,247.24728014941272,2019,1047.8878935260934,24.444444444444443,-0.7125186344450402,FINAL historical CHIRPS,11-25
1107,Retalhuleu,Champerico,801.5435589001503,174.86334297399617,2019,640.8294298284944,17.77777777777778,-0.9190841621708877,FINAL historical CHIRPS,11-25
1108,Retalhuleu,Nuevo San Carlos,1985.6321424329813,314.50555570929794,2019,1757.4179884742025,22.22222222222222,-0.7256283706788328,FINAL historical CHIRPS,11-25
1109,Retalhuleu,El Asintal,1807.4721276052312,311.74488134747486,2019,1582.1597509542416,26.666666666666668,-0.722746034119654,FINAL historical CHIRPS,26-50
1201,San Marcos,San Marcos,979.7020398915536,169.1414295732993,2019,754.006576528209,4.444444444444445,-1.334359440692423,FINAL historical CHIRPS,1-10
1202,San Marcos,San Pedro Sacatepéquez,955.4579343304346,156.03531522301358,2019,770.0498853481778,13.333333333333334,-1.1882441402272441,FINAL historical CHIRPS,11-25
1203,San Marcos,San Antonio Sacatepéquez,903.2722328967008,144.46166888061038,2019,734.9341969023151,17.77777777777778,-1.165278217390025,FINAL historical CHIRPS,11-25
1204,San Marcos,Comitancillo,647.69303218483,118.35530710005204,2019,502.9587025734679,8.88888888888889,-1.222879929575194,FINAL historical CHIRPS,1-10
1205,San Marcos,San Miguel Ixtahuacán,627.0080649971014,121.86376622002628,2019,488.41034452140383,11.11111111111111,-1.1373168971772791,FINAL historical CHIRPS,11-25
1206,San Marcos,Concepción Tutuapa,650.6753892134221,122.19846927649952,2019,501.23340680489133,6.666666666666667,-1.2229447986814561,FINAL historical CHIRPS,1-10
1207,San Marcos,Tacaná,985.93943125203,161.68547798418888,2019,784.366014644367,13.333333333333334,-1.2467008114815028,FINAL historical CHIRPS,11-25
1208,San Marcos,Sibinal,1906.618333400135,331.083281643202,2019,1474.6344850579999,4.444444444444445,-1.3047588697265315,FINAL historical CHIRPS,1-10
1209,San Marcos,Tajumulco,1798.5691032325765,297.0494111595041,2019,1377.4603615253009,4.444444444444445,-1.4176387021388723,FINAL historical CHIRPS,1-10
1210,San Marcos,Tejutla,702.2801155049535,127.39895539367237,2019,523.6113470526114,4.444444444444445,-1.4024351133825401,FINAL historical CHIRPS,1-10
1211,San Marcos,San Rafael Pie De La Cuesta,1979.0455401370632,362.165139907718,2019,1509.7418859135937,4.444444444444445,-1.295827793760192,FINAL historical CHIRPS,1-10
1212,San Marcos,Nuevo Progreso,2225.2021584556437,337.1848153526557,2019,1872.4054974530143,8.88888888888889,-1.0463005596312087,FINAL historical CHIRPS,1-10
1213,San Marcos,El Tumbador,2352.4240542313696,371.64538335788393,2019,1934.3597235173447,8.88888888888889,-1.1249011811655973,FINAL historical CHIRPS,1-10
1214,San Marcos,El Rodeo,2244.519080312404,310.6689740567264,2019,1874.0689545177877,13.333333333333334,-1.1924271708155008,FINAL historical CHIRPS,11-25
1215,San Marcos,Malacatán,2082.884575975125,330.54856958908454,2019,1765.7312926572476,15.555555555555555,-0.9594755884502556,FINAL historical CHIRPS,11-25
1216,San Marcos,Catarina,1884.003814918656,334.6401908015692,2019,1645.2301661465208,20.0,-0.713523525671548,FINAL historical CHIRPS,11-25
1217,San Marcos,Ayutla,1242.697315943184,242.777266090156,2019,1053.01720770525,22.22222222222222,-0.781292710362328,FINAL historical CHIRPS,11-25
1218,San Marcos,Ocós,723.1510412383967,173.500497010978,2019,590.998852837273,20.0,-0.7616819010769862,FINAL historical CHIRPS,11-25
1219,San Marcos,San Pablo,2073.318760119843,313.2209882862844,2019,1640.487373329775,6.666666666666667,-1.381872233908091,FINAL historical CHIRPS,1-10
1220,San Marcos,El Quetzal,1987.5068616203944,285.08255908545624,2019,1732.6238684804962,20.0,-0.8940672974087291,FINAL historical CHIRPS,11-25
1221,San Marcos,La Reforma,2058.6994939099272,304.7642938629192,2019,1742.379431781114,15.555555555555555,-1.037917067381561,FINAL historical CHIRPS,11-25
1222,San Marcos,Pajapita,1593.8752375600538,291.2402869811861,2019,1375.8681658391315,24.444444444444443,-0.7485470982762953,FINAL historical CHIRPS,11-25
1223,San Marcos,Ixchiguán,1069.425492239335,179.00384059355378,2019,801.2184666364876,4.444444444444445,-1.4983311235865513,FINAL historical CHIRPS,1-10
1224,San Marcos,San José Ojetenam,832.8239734117802,142.06001112946743,2019,636.9494399583025,6.666666666666667,-1.3788154167816167,FINAL historical CHIRPS,1-10
1225,San Marcos,San Cristóbal Cucho,1513.1297375524675,229.6468442801039,2019,1246.7157723735531,13.333333333333334,-1.1601028788968033,FINAL historical CHIRPS,11-25
1226,San Marcos,Sipacapa,570.1043087384637,115.92610126788148,2019,443.4628194223286,13.333333333333334,-1.0924329200331904,FINAL historical CHIRPS,11-25
1227,San Marcos,Esquipulas Palo Gordo,1310.3300155819998,231.357394783401,2019,1023.1014882785394,8.88888888888889,-1.2414927457683662,FINAL historical CHIRPS,1-10
1228,San Marcos,Río Blanco,645.5579737647502,121.98273394033974,2019,524.7471117954016,15.555555555555555,-0.9903931324283624,FINAL historical CHIRPS,11-25
1229,San Marcos,San Lorenzo,764.0278615971891,130.31942346786462,2019,615.5446699047095,11.11111111111111,-1.1393788258209567,FINAL historical CHIRPS,11-25
1230,San Marcos,La Blanca,864.4343147098331,201.31357652603225,2019,700.0447675353314,17.77777777777778,-0.8165845046881085,FINAL historical CHIRPS,11-25
1301,Huehuetenango,Huehuetenango,621.5438183170438,128.27658938570903,2019,490.96082010141873,15.555555555555555,-1.0179799668899912,FINAL historical CHIRPS,11-25
1302,Huehuetenango,Chiantla,891.2763632962749,188.9937336714716,2019,693.378959899432,13.333333333333334,-1.047110925597399,FINAL historical CHIRPS,11-25
1303,Huehuetenango,Malacatancito,564.4264865242717,115.63487380786717,2019,450.75561326238744,17.77777777777778,-0.9830154997250553,FINAL historical CHIRPS,11-25
1304,Huehuetenango,Cuilco,579.058996104493,110.30683348187851,2019,436.7859240448762,11.11111111111111,-1.289793819373754,FINAL historical CHIRPS,11-25
1305,Huehuetenango,Nentón,1094.3303065320538,271.0000385792641,2019,671.8162435670821,6.666666666666667,-1.559092261314906,FINAL historical CHIRPS,1-10
1306,Huehuetenango,San Pedro Necta,995.255704751958,191.9020084750377,2019,741.4402570904447,8.88888888888889,-1.3226304908347493,FINAL historical CHIRPS,1-10
1307,Huehuetenango,Jacaltenango,1277.01494550119,306.47732505888433,2019,829.6754291295697,4.444444444444445,-1.4596170084872402,FINAL historical CHIRPS,1-10
1308,Huehuetenango,Soloma,1285.0854996900546,287.392388764776,2019,873.5726864403733,8.88888888888889,-1.4318848700843463,FINAL historical CHIRPS,1-10
1309,Huehuetenango,San Ildefonso Ixtahuacán,789.976350091515,149.32956611397412,2019,599.7683665261903,8.88888888888889,-1.2737463083509566,FINAL historical CHIRPS,1-10
1310,Huehuetenango,Santa Bárbara,660.6991966077069,128.45057001235688,2019,528.8663807128569,17.77777777777778,-1.0263311083957647,FINAL historical CHIRPS,11-25
1311,Huehuetenango,La Libertad,707.4762505890111,144.48751157881995,2019,518.3443131827149,11.11111111111111,-1.3089846682224995,FINAL historical CHIRPS,11-25
1312,Huehuetenango,La Democracia,889.440295397167,189.6253889318366,2019,634.6674316521869,8.88888888888889,-1.3435588197346382,FINAL historical CHIRPS,1-10
1313,Huehuetenango,San Miguel Acatán,1458.028281529772,336.31842243189243,2019,929.5105180124558,4.444444444444445,-1.571480264731397,FINAL historical CHIRPS,1-10
1314,Huehuetenango,San Rafael La Independencia,1364.76101435838,306.50863227097386,2019,881.004652049647,4.444444444444445,-1.5782797330192657,FINAL historical CHIRPS,1-10
1315,Huehuetenango,Todos Santos Cuchumatán,1035.866215851633,217.5794004557392,2019,757.7849289048706,8.88888888888889,-1.2780680816487981,FINAL historical CHIRPS,1-10
1316,Huehuetenango,San Juan Atitán,733.9792124248064,145.54776689645374,2019,596.1994463119645,20.0,-0.9466291998204399,FINAL historical CHIRPS,11-25
1317,Huehuetenango,Santa Eulalia,1958.2550092560657,411.3092192061813,2019,1320.5578215045527,6.666666666666667,-1.5504082037894895,FINAL historical CHIRPS,1-10
1318,Huehuetenango,San Mateo Ixtatán,1836.3222403111456,414.3271573552501,2019,1124.9622842609836,4.444444444444445,-1.7169040054988038,FINAL historical CHIRPS,1-10
1319,Huehuetenango,Colotenango,845.5555204647374,163.9158683527941,2019,638.4191913126094,8.88888888888889,-1.2636746596510777,FINAL historical CHIRPS,1-10
1320,Huehuetenango,San Sebastián Huehuetenango,679.2960922901432,135.5268127430976,2019,548.1130199831573,15.555555555555555,-0.9679492172198748,FINAL historical CHIRPS,11-25
1321,Huehuetenango,Tectitán,633.1913006595129,113.84028723366858,2019,491.11230642591903,6.666666666666667,-1.2480554791816583,FINAL historical CHIRPS,1-10
1322,Huehuetenango,Concepción Huista,1650.886025728622,369.9124649364017,2019,1123.7653703215356,4.444444444444445,-1.4249875453580974,FINAL historical CHIRPS,1-10
1323,Huehuetenango,San Juan Ixcoy,1306.834229676001,285.3972477363125,2019,942.5702885445253,8.88888888888889,-1.2763400629147996,FINAL historical CHIRPS,1-10
1324,Huehuetenango,San Antonio Huista,1379.480397281989,299.75077861767915,2019,945.0687213088072,4.444444444444445,-1.4492428609410142,FINAL historical CHIRPS,1-10
1325,Huehuetenango,San Sebastián Coatán,1416.3117525852888,330.84732354899387,2019,856.8425999863506,4.444444444444445,-1.6910191280906302,FINAL historical CHIRPS,1-10
1326,Huehuetenango,Barillas,2359.364128113009,509.1835103606533,2019,1591.5011030128517,8.88888888888889,-1.5080280674373803,FINAL historical CHIRPS,1-10
1327,Huehuetenango,Aguacatán,803.2914956243511,171.28723259384532,2019,611.019992729894,11.11111111111111,-1.1225092494218145,FINAL historical CHIRPS,11-25
1328,Huehuetenango,San Rafael Pétzal,798.0905810944137,152.62095756772143,2019,609.0775333688632,11.11111111111111,-1.2384475286867533,FINAL historical CHIRPS,11-25
1329,Huehuetenango,San Gaspar Ixchil,791.4849631244277,153.85100321925404,2019,608.7725013759647,8.88888888888889,-1.1875935673170643,FINAL historical CHIRPS,1-10
1330,Huehuetenango,Santiago Chimaltenango,910.1469603479449,179.10884249663167,2019,700.6245272996251,13.333333333333334,-1.169805075660963,FINAL historical CHIRPS,11-25
1331,Huehuetenango,Santa Ana Huista,842.3288602462113,209.34050582685984,2019,556.5980597196847,6.666666666666667,-1.3649092868957107,FINAL historical CHIRPS,1-10
1332,Huehuetenango,Unión Cantinil,1375.9756716281888,281.7679836932132,2019,980.5019994573748,4.444444444444445,-1.4035436779836656,FINAL historical CHIRPS,1-10
1333,Huehuetenango,Petatán,1663.5208422635565,358.28256173783313,2019,1157.826330253392,4.444444444444445,-1.41144048305705,FINAL historical CHIRPS,1-10
1401,Quiché,Santa Cruz Del Quiché,820.171415553308,174.8936226672269,2019,592.6098944587426,11.11111111111111,-1.3011424752036302,FINAL historical CHIRPS,11-25
1402,Quiché,Chiché,867.3887500485131,175.3471138480973,2019,628.9977442510792,11.11111111111111,-1.3595376654100582,FINAL historical CHIRPS,11-25
1403,Quiché,Chinique,904.056358055046,187.3339124425657,2019,657.6627851088575,8.88888888888889,-1.3152641170707933,FINAL historical CHIRPS,1-10
1404,Quiché,Zacualpa,863.2094519486576,165.91413211915977,2019,659.2691826097106,8.88888888888889,-1.2291916712222972,FINAL historical CHIRPS,1-10
1405,Quiché,Chajul,1946.8579672617143,379.6405405242444,2019,1377.8702746868832,6.666666666666667,-1.498753773211675,FINAL historical CHIRPS,1-10
1406,Quiché,Chichicastenango,800.6836977957643,171.47348210335065,2019,604.1100256587209,13.333333333333334,-1.1463794268700058,FINAL historical CHIRPS,11-25
1407,Quiché,Patzité,786.4217378008573,174.33308098671867,2019,571.7937786771852,11.11111111111111,-1.2311373028508756,FINAL historical CHIRPS,11-25
1408,Quiché,San Antonio Ilotenango,679.9835129173761,146.6798644492502,2019,510.91246592963057,11.11111111111111,-1.152653417171942,FINAL historical CHIRPS,11-25
1409,Quiché,San Pedro Jocopilas,680.594217481342,148.58928532011743,2019,495.047366785747,8.88888888888889,-1.2487229499479522,FINAL historical CHIRPS,1-10
1410,Quiché,Cunén,1144.9588699796086,240.8065744162574,2019,823.1492273981972,6.666666666666667,-1.3363822950495212,FINAL historical CHIRPS,1-10
1411,Quiché,San Juan Cotzal,1317.6585990630545,273.4693459206109,2019,943.8713370322162,6.666666666666667,-1.3668342269679834,FINAL historical CHIRPS,1-10
1412,Quiché,Joyabaj,763.871436675013,147.26967914685483,2019,544.1046592484541,6.666666666666667,-1.492274436256571,FINAL historical CHIRPS,1-10
1413,Quiché,Nebaj,1558.0613824661011,319.1160314421374,2019,1108.9787780849856,6.666666666666667,-1.407270585409445,FINAL historical CHIRPS,1-10
1414,Quiché,San Andrés Sajcabajá,1120.7685812384198,225.881473331266,2019,855.015143491888,8.88888888888889,-1.1765171965068228,FINAL historical CHIRPS,1-10
1415,Quiché,Uspantán,1736.623192633712,319.36561943009195,2019,1313.0608403131243,8.88888888888889,-1.3262615840629146,FINAL historical CHIRPS,1-10
1416,Quiché,Sacapulas,689.3977154822514,149.54593899636225,2019,500.26542683090037,6.666666666666667,-1.2647102951819493,FINAL historical CHIRPS,1-10
1417,Quiché,San Bartolomé Jocotenango,751.3584663155121,155.93768250796947,2019,556.2491221732712,8.88888888888889,-1.251200742529116,FINAL historical CHIRPS,1-10
1418,Quiché,Canillá,1047.9020069017663,205.75669744987584,2019,820.6183150184111,11.11111111111111,-1.1046235417864032,FINAL historical CHIRPS,11-25
1419,Quiché,Chicamán,1199.7535060507382,217.83134144973704,2019,914.6543241134394,8.88888888888889,-1.3088069881949624,FINAL historical CHIRPS,1-10
1420,Quiché,Ixcán,1982.9818046337205,404.4784901346387,2019,1357.3787121822986,4.444444444444445,-1.5466906342613607,FINAL historical CHIRPS,1-10
1421,Quiché,Pachalum,723.1904726663884,146.01164386019076,2019,481.01898747425463,4.444444444444445,-1.6585765271160022,FINAL historical CHIRPS,1-10
1501,Baja Verapaz,Salamá,737.0828079383101,174.56128538592358,2019,471.89564587012165,6.666666666666667,-1.5191636649667615,FINAL historical CHIRPS,1-10
1502,Baja Verapaz,San Miguel Chicaj,676.1855551676214,155.39242768672088,2019,435.97088934236444,4.444444444444445,-1.5458582467708275,FINAL historical CHIRPS,1-10
1503,Baja Verapaz,Rabinal,610.5828072059969,129.6217888424621,2019,406.8213959725877,4.444444444444445,-1.5719688260208617,FINAL historical CHIRPS,1-10
1504,Baja Verapaz,Cubulco,746.6781819037498,144.42014781052524,2019,557.6326789212193,8.88888888888889,-1.3089967421342923,FINAL historical CHIRPS,1-10
1505,Baja Verapaz,Granados,671.5372184931995,142.413719090397,2019,429.88833031078514,4.444444444444445,-1.6968090555168207,FINAL historical CHIRPS,1-10
1506,Baja Verapaz,El Chol,573.2604236953914,124.70022709498384,2019,363.7550774100416,4.444444444444445,-1.6800718905328864,FINAL historical CHIRPS,1-10
1507,Baja Verapaz,San Jerónimo,652.67686732031,163.3270425691117,2019,392.0312979318948,4.444444444444445,-1.5958506643388413,FINAL historical CHIRPS,1-10
1508,Baja Verapaz,Purulhá,1363.498860191597,298.4793987224034,2019,899.0611136126353,6.666666666666667,-1.5560127384567188,FINAL historical CHIRPS,1-10
1601,Alta Verapaz,Cobán,1553.7122917285308,300.50123724106487,2019,1018.6449462102179,4.444444444444445,-1.7805828369654162,FINAL historical CHIRPS,1-10
1602,Alta Verapaz,Santa Cruz Verapaz,1017.5683610328468,211.22252708299484,2019,662.8169028892034,4.444444444444445,-1.6795152630867458,FINAL historical CHIRPS,1-10
1603,Alta Verapaz,San Cristóbal Verapaz,909.8980238578338,174.7231911713619,2019,651.3252943865759,4.444444444444445,-1.479899306656204,FINAL historical CHIRPS,1-10
1604,Alta Verapaz,Tactic,1053.1189715268413,217.23433375520173,2019,668.1497043900692,4.444444444444445,-1.772138227332832,FINAL historical CHIRPS,1-10
1605,Alta Verapaz,Tamahú,1231.3018015405569,250.7826709464337,2019,795.1653711305065,4.444444444444445,-1.7391011458810388,FINAL historical CHIRPS,1-10
1606,Alta Verapaz,Tucurú,1616.9184348434617,329.7523448253469,2019,1068.1566117939385,4.444444444444445,-1.664163520475266,FINAL historical CHIRPS,1-10
1607,Alta Verapaz,Panzós,1532.8891794439207,279.67610295255383,2019,1025.6058657627093,4.444444444444445,-1.8138243072103677,FINAL historical CHIRPS,1-10
1608,Alta Verapaz,Senahú,1835.985203777119,348.0061913597451,2019,1240.8251541684256,6.666666666666667,-1.7101996009992178,FINAL historical CHIRPS,1-10
1609,Alta Verapaz,San Pedro Carchá,1588.7189294749076,296.76549226011576,2019,1030.030684287017,4.444444444444445,-1.8825916751068845,FINAL historical CHIRPS,1-10
1610,Alta Verapaz,San Juan Chamelco,1162.6363032215245,229.56630688764037,2019,773.2608538112881,4.444444444444445,-1.6961350064354759,FINAL historical CHIRPS,1-10
1611,Alta Verapaz,Lanquín,1693.8883275379517,319.5980298298211,2019,1134.744729248646,4.444444444444445,-1.74952141784803,FINAL historical CHIRPS,1-10
1612,Alta Verapaz,Cahabón,1449.866450917251,262.495707447714,2019,922.3519696918835,2.2222222222222223,-2.009611838435271,FINAL historical CHIRPS,1-10
1613,Alta Verapaz,Chisec,1950.6273463157247,389.20982122138855,2019,1124.432199968113,2.2222222222222223,-2.1227499957604077,FINAL historical CHIRPS,1-10
1614,Alta Verapaz,Chahal,1581.8659460042195,272.9365136904132,2019,1081.3768962544063,2.2222222222222223,-1.8337196551045145,FINAL historical CHIRPS,1-10
1615,Alta Verapaz,Fray Bartolomé De Las Casas,1306.8423101067767,243.0194306871018,2019,816.1234442932224,2.2222222222222223,-2.0192577376472274,FINAL historical CHIRPS,1-10
1616,Alta Verapaz,Santa Catalina La Tinta,1463.0759920961766,302.5543822008545,2019,965.4752504839319,4.444444444444445,-1.6446654581321063,FINAL historical CHIRPS,1-10
1617,Alta Verapaz,Raxruhá,1750.984072689626,349.33955656770536,2019,1004.6869410482649,2.2222222222222223,-2.136308693392188,FINAL historical CHIRPS,1-10
1701,Petén,Flores,665.0379308412522,150.85208944118935,2019,390.0660275200432,2.2222222222222223,-1.8227914796527136,FINAL historical CHIRPS,1-10
1702,Petén,San José,688.5870364206187,151.9613147461473,2019,485.7706359754575,8.88888888888889,-1.334658105478804,FINAL historical CHIRPS,1-10
1703,Petén,San Benito,905.294886934832,183.27453263731115,2019,579.7562431512292,4.444444444444445,-1.776235023486997,FINAL historical CHIRPS,1-10
1704,Petén,San Andrés,789.4483967513903,173.46235633155368,2019,614.6031039156647,15.555555555555555,-1.007972545360381,FINAL historical CHIRPS,11-25
