municipality_id,department,municipality,corredor_seco_160,historical_mean_may_aug_mm,historical_median_may_aug_mm,historical_sd_may_aug_mm,historical_min_may_aug_mm,historical_max_may_aug_mm,historical_p10_may_aug_mm,historical_p20_may_aug_mm,historical_p80_may_aug_mm,historical_p90_may_aug_mm,rain_2026_may_aug_mm,rainfall_anomaly_pct_vs_historical_median,rainfall_historical_percentile,rainfall_z_score_vs_1981_2025,chirps_2026_status
1309,Huehuetenango,San Ildefonso Ixtahuacán,1,789.976350091515,755.919275799175,149.32956611397412,559.4480618646745,1273.8626622449508,627.4109696986687,673.6653462852304,882.214707123429,974.3949701444752,640.2283894336556,-15.304661498836419,11.11111111111111,-1.0028018198590756,FINAL
1310,Huehuetenango,Santa Bárbara,1,660.6991966077069,652.2685046874849,128.45057001235688,444.2878097085693,1079.1693385101719,522.6522584200666,556.6795014794209,756.0706221750326,809.1264602844228,545.8256785595198,-16.318866442733427,17.77777777777778,-0.8943013490491812,FINAL
1311,Huehuetenango,La Libertad,0,707.4762505890111,708.4137133094456,144.48751157881995,488.3483848551861,1135.8524463582705,532.4357118417414,593.6973389685029,827.7541559522649,902.276666962297,505.84247107124384,-28.59504812404946,4.444444444444445,-1.395510084674503,FINAL
1312,Huehuetenango,La Democracia,1,889.440295397167,847.5509067120407,189.6253889318366,587.2704107614796,1404.384860899699,645.493821491341,760.9364769315466,1045.2591050073308,1161.0759664422358,613.42801282094,-27.623460967005375,4.444444444444445,-1.4555660723018653,FINAL
1313,Huehuetenango,San Miguel Acatán,0,1458.028281529772,1398.6782284776134,336.31842243189243,884.4498297785124,2474.1592535954237,1052.8596216143314,1194.5706519125188,1780.2384235165773,1876.162526488197,894.3435115136283,-36.05795147844165,2.2222222222222223,-1.6760448801471615,FINAL
1314,Huehuetenango,San Rafael La Independencia,0,1364.76101435838,1320.2827355018394,306.50863227097386,839.8047889163363,2290.3260150028414,965.187523727461,1106.7136962464383,1636.5840088552468,1716.0694045981922,833.6305610506137,-36.85969386445467,0.0,-1.7328401140696486,FINAL
1315,Huehuetenango,Todos Santos Cuchumatán,0,1035.8662158516327,1028.9603650225179,217.5794004557392,730.2117464405143,1741.3061490656085,782.5659983793113,844.6973664011773,1212.3218267787456,1314.0859061151357,730.7722541620981,-28.979552662739756,2.2222222222222223,-1.402218964895061,FINAL
1316,Huehuetenango,San Juan Atitán,1,733.9792124248064,708.6389319629626,145.54776689645374,501.5139338172369,1187.8080789748424,575.5133938982787,601.6670309901194,841.8927267275576,897.1804400850344,577.0177784000648,-18.573796559314225,11.11111111111111,-1.0784187031629817,FINAL
1317,Huehuetenango,Santa Eulalia,0,1958.2550092560657,1951.4402182122312,411.30921920618124,1141.2840000054587,3274.8004755132943,1443.1951555927926,1666.483579517994,2278.511128342765,2424.4592539414357,1140.1615614096897,-41.57332872568223,0.0,-1.988998567611201,FINAL
1318,Huehuetenango,San Mateo Ixtatán,0,1836.3222403111456,1805.9433702605252,414.32715735525005,980.938344055047,3097.1761363983037,1265.3340197550729,1528.1965343186255,2152.426719054487,2391.662024215942,1009.258407068891,-44.11461490493495,2.2222222222222223,-1.9961612908060435,FINAL
1319,Huehuetenango,Colotenango,1,845.5555204647374,817.9713178903348,163.9158683527941,585.7363000663595,1341.4899163904377,654.6869115879739,712.771154480577,949.5446903913987,1055.0205097113035,672.7598006373935,-17.752641697445167,11.11111111111111,-1.0541732265691188,FINAL
1320,Huehuetenango,San Sebastián Huehuetenango,1,679.2960922901432,663.5026846705522,135.5268127430976,454.27900502047896,1119.5862401693341,525.9315654890713,554.7581864167083,773.456777537092,824.9319576912243,504.8521900401821,-23.911055417830678,4.444444444444445,-1.287154170596737,FINAL
1321,Huehuetenango,Tectitán,1,633.1913006595129,619.5497653228613,113.84028723366858,454.32246741995505,1010.2696322355805,505.4524924334759,524.3766128840076,708.2084550001746,779.1289343761224,471.5000496296615,-23.896339564594584,2.2222222222222223,-1.4203341800953466,FINAL
1322,Huehuetenango,Concepción Huista,1,1650.886025728622,1574.7145514715075,369.91246493640165,1016.3847161385247,2765.955056618157,1228.0032477337165,1303.095015880457,1971.1883750950033,2037.7121984074824,1133.4596073994785,-28.021265419799036,4.444444444444445,-1.398780704559668,FINAL
1323,Huehuetenango,San Juan Ixcoy,0,1306.834229676001,1265.0977964707595,285.3972477363125,805.1368336360675,2296.8506050085957,967.9805940666117,1099.018270278784,1509.1904517178714,1586.6045442556779,796.7665418373474,-37.019371620116225,0.0,-1.7872200656606234,FINAL
1324,Huehuetenango,San Antonio Huista,1,1379.480397281989,1311.9942841607462,299.75077861767915,932.745598863663,2222.3529518944165,1018.4779386263941,1134.9132340045323,1643.69012796929,1780.592790663823,896.8969459767228,-31.638654466360883,0.0,-1.60994895002686,FINAL
1325,Huehuetenango,San Sebastián Coatán,0,1416.3117525852888,1367.798564648775,330.84732354899387,798.4827606631909,2411.0611206434587,1037.838783843498,1148.0238098342088,1671.378863288763,1831.1116030263577,816.0918248076423,-40.33537935337728,2.2222222222222223,-1.8141900660978516,FINAL
1326,Huehuetenango,Barillas,0,2359.364128113009,2423.976381442973,509.1835103606533,1301.8752668508707,3794.8800811950714,1706.690980639502,1949.0558054649564,2712.7610844552805,2948.631225605814,1478.5863678428373,-39.00161820212757,4.444444444444445,-1.729784532194138,FINAL
1327,Huehuetenango,Aguacatán,1,803.2914956243511,795.77189438461,171.28723259384532,519.9192198438371,1351.1756565555418,613.0420640153693,641.2200864586392,955.3232476108343,996.398086708974,482.8976924802376,-39.317071149682384,0.0,-1.8705060400142508,FINAL
1328,Huehuetenango,San Rafael Pétzal,1,798.0905810944137,785.1050029432762,152.62095756772143,551.1114814731958,1280.0838195987048,619.4959145494313,676.3791008369593,909.5105536806192,971.5659046185973,651.7661146011818,-16.98357389676806,13.333333333333334,-0.958744256523907,FINAL
1329,Huehuetenango,San Gaspar Ixchil,0,791.4849631244277,775.182784999102,153.85100321925404,552.5681256846358,1277.5631489505013,620.8834966569856,668.0695721111039,897.4583428827298,985.5343089849218,663.509699834335,-14.406032657819704,20.0,-0.8318129918705459,FINAL
1330,Huehuetenango,Santiago Chimaltenango,1,910.1469603479447,906.3596941693883,179.10884249663167,634.6642710205092,1457.927867170334,698.8384403598357,761.8295693276754,1021.1593775645227,1130.8166604763574,704.4641567843643,-22.275432003852107,13.333333333333334,-1.1483676668138179,FINAL
1331,Huehuetenango,Santa Ana Huista,1,842.3288602462113,793.0571808907923,209.34050582685984,499.1758709767385,1398.6099418717195,595.2481222351104,681.9512598940272,1045.5276252961974,1096.2403105284716,500.6713235498344,-36.868193667011354,2.2222222222222223,-1.6320660702852847,FINAL
1332,Huehuetenango,Unión Cantinil,0,1375.9756716281888,1335.9000258105727,281.7679836932132,971.0506866805575,2197.6671475803805,1036.5868548363899,1103.233915138052,1583.9745886130313,1793.954116284211,982.477875230915,-26.455733494369447,4.444444444444445,-1.3965312568148667,FINAL
1333,Huehuetenango,Petatán,0,1663.5208422635565,1615.0195165370867,358.28256173783313,1049.6332146960017,2703.997830902587,1228.9524097568394,1312.4110753199082,1964.747848193502,2087.679337773182,1171.7687874900016,-27.445533908933818,4.444444444444445,-1.3725257863188598,FINAL
1401,Quiché,Santa Cruz Del Quiché,1,820.171415553308,798.0323237745503,174.8936226672269,529.1457376460411,1315.8580676606525,605.7610784413513,674.3356013513132,985.1591344609091,1029.2329982483407,412.55550004188933,-48.30340980543551,0.0,-2.330650536566427,FINAL
1402,Quiché,Chiché,0,867.3887500485131,856.4063459989309,175.3471138480973,585.1834627000076,1395.3437761000832,642.9878334317165,729.3215866980281,1032.0391965287183,1083.849047896664,434.2572446014485,-49.29308421986043,0.0,-2.4701376369518413,FINAL
1403,Quiché,Chinique,0,904.0563580550461,887.1200877277756,187.33391244256566,592.9641807776335,1423.8279845750583,668.313201797039,761.7718468254798,1090.4630069367822,1144.7997106173698,473.8193559724389,-46.58903991385701,0.0,-2.296631701505261,FINAL
1404,Quiché,Zacualpa,1,863.2094519486576,830.209353634657,165.91413211915975,574.2440836608536,1370.6963821430204,677.7689697710136,733.0032528114091,1014.6152473657124,1083.6475107767205,460.46391302334433,-44.53640988174452,0.0,-2.4274335994239533,FINAL
1405,Quiché,Chajul,0,1946.8579672617145,1894.614285161355,379.6405405242444,1153.2974962066191,3092.1780228486423,1508.1116602675118,1651.0575628546972,2258.9612472665744,2389.7793188259725,1249.5781220763859,-34.04577745121533,4.444444444444445,-1.8366843652220524,FINAL
1406,Quiché,Chichicastenango,0,800.6836977957643,790.4601200282909,171.47348210335065,535.5908274160333,1342.8325820977623,595.8198359303026,658.60638379067,941.9373142637262,1006.5761370481648,376.3216112375678,-52.392081307770574,0.0,-2.4747971601954437,FINAL
1407,Quiché,Patzité,0,786.4217378008573,766.5994600226577,174.33308098671867,506.15095170809263,1326.6345172476827,577.6314510555476,646.7673402461063,953.4587635594911,998.9672473444949,380.64015975779324,-50.34693088010484,0.0,-2.3276223637324343,FINAL
1408,Quiché,San Antonio Ilotenango,1,679.9835129173761,658.324681447824,146.6798644492502,433.10060836960133,1128.9790297596428,513.158171405157,564.3308279558945,811.6463120527916,857.3991852248834,356.8306457504505,-45.79716425553287,0.0,-2.2031167562111653,FINAL
1409,Quiché,San Pedro Jocopilas,1,680.594217481342,667.3826161332735,148.58928532011745,422.9701137984742,1117.3154840332268,498.34607166296,554.9577280324265,806.949977979396,848.3577308420192,360.2893533151519,-46.01457325894691,0.0,-2.1556390386839293,FINAL
1410,Quiché,Cunén,0,1144.9588699796086,1095.5869249769385,240.8065744162574,660.3054267220365,1865.5659545774613,875.6837503867263,937.1728163426382,1326.0650574327417,1445.9713677402522,681.0287710464396,-37.83891031186093,2.2222222222222223,-1.9265674122801193,FINAL
1411,Quiché,San Juan Cotzal,0,1317.6585990630545,1285.2905586374538,273.4693459206109,764.2290233892599,2148.143350262569,1004.0905001920664,1090.2474936247563,1522.5429978057184,1654.6599470912433,802.1573698093695,-37.58941397190823,2.2222222222222223,-1.8850420968328083,FINAL
1412,Quiché,Joyabaj,1,763.871436675013,749.7198841695089,147.26967914685483,520.4822364910649,1223.9557238810162,604.0623563673902,654.7864711568752,887.0817290310903,955.4639422953504,380.4708322875286,-49.25160178871479,0.0,-2.603391319982193,FINAL
1413,Quiché,Nebaj,0,1558.0613824661013,1515.3924190359894,319.1160314421374,937.9408350992653,2581.867706364802,1192.7112075699872,1317.122993331476,1815.7833051118396,1886.4176100864856,966.0115295475753,-36.25337454425834,2.2222222222222223,-1.8552808213456284,FINAL
1414,Quiché,San Andrés Sajcabajá,1,1120.7685812384198,1095.3118548792909,225.88147333126602,675.2149360391049,1768.0354261785494,877.7986856346483,958.2107741915065,1296.1334555984909,1419.887200752094,630.538713507427,-42.43295088074111,0.0,-2.1702969283011853,FINAL
1415,Quiché,Uspantán,1,1736.623192633712,1703.8583214946364,319.36561943009195,1073.68402515968,2682.374918196876,1353.5140326436572,1472.6187224949022,2015.477927641279,2066.0095158943013,1139.124112257338,-33.14443472869913,2.2222222222222223,-1.8708935590581455,FINAL
1416,Quiché,Sacapulas,1,689.3977154822514,656.4806664650977,149.54593899636225,407.9572205558229,1125.6376186059115,521.4422301341635,544.0017826757437,813.3842821994081,875.7699040385183,370.9133035082243,-43.49973693734906,0.0,-2.129676098939566,FINAL
1417,Quiché,San Bartolomé Jocotenango,1,751.3584663155121,729.8925473336144,155.93768250796947,466.7436696447304,1189.652166526166,563.3775834242459,638.3420030220033,873.166152221112,952.977325483738,398.6353768602759,-45.38437495813061,0.0,-2.261949028498674,FINAL
1418,Quiché,Canillá,1,1047.9020069017665,1027.4314233172977,205.75669744987582,665.8004168906742,1644.2067520726914,823.0136353858774,887.7695852209862,1230.3914083431712,1303.7846391796757,604.6771153116734,-41.146717767368365,0.0,-2.1541213339996705,FINAL
1419,Quiché,Chicamán,1,1199.7535060507382,1168.753104051689,217.83134144973704,723.411493115136,1807.7277057486679,971.1943322652521,1003.9096492076075,1398.635602519131,1449.4678597898978,759.7032077680781,-34.99882865470622,2.2222222222222223,-2.0201422593919913,FINAL
1420,Quiché,Ixcán,0,1982.9818046337205,2004.7784476589954,404.4784901346387,1222.8908085392268,3082.94623021681,1472.0257277409269,1631.4354586062143,2207.2079612854623,2426.446314554581,1447.9893037502263,-27.773101040613174,6.666666666666667,-1.322672314924364,FINAL
1421,Quiché,Pachalum,0,723.1904726663884,673.2736065494029,146.01164386019076,471.2302607733846,1162.405211770949,569.3566941748327,625.019015581276,878.5325050818104,905.4135940056419,364.3801394395276,-45.87933703401598,0.0,-2.457409037668456,FINAL
1501,Baja Verapaz,Salamá,1,737.0828079383101,694.8112182132469,174.56128538592358,397.89402600815225,1179.1910751339144,565.5546179598385,590.3633540996931,884.4048763696916,981.7715077542533,450.7713206246601,-35.12319478896031,4.444444444444445,-1.640177469366514,FINAL
1502,Baja Verapaz,San Miguel Chicaj,1,676.1855551676214,636.7067184506385,155.39242768672088,386.2304776886439,1017.0158185525637,523.035558040016,545.1718469793599,810.6610323306458,903.1881646395171,449.63546316716287,-29.38107135710687,6.666666666666667,-1.4579223413459705,FINAL
1503,Baja Verapaz,Rabinal,1,610.5828072059969,569.9419300555348,129.6217888424621,354.63171390662006,906.0801118027593,483.494764635823,506.5996412891557,716.7861413822196,794.8464898523213,400.98438929655464,-29.644693932681363,2.2222222222222223,-1.6169998869879896,FINAL
1504,Baja Verapaz,Cubulco,1,746.6781819037498,700.5587277539829,144.42014781052524,456.7653403224518,1130.131493534435,588.0909149216636,638.4875744516457,884.1205751491973,939.0058950997479,449.14581836412617,-35.88748515001673,0.0,-2.0601859785518073,FINAL
1505,Baja Verapaz,Granados,1,671.5372184931995,618.9640753648927,142.413719090397,411.87391538613787,1066.5938002509974,526.3333883117324,580.4779362489726,809.4508368088516,854.3318791874121,350.23041846305864,-43.41668080549097,0.0,-2.2561506158419444,FINAL
1506,Baja Verapaz,El Chol,1,573.2604236953914,537.1164965015267,124.70022709498384,342.3463144812622,908.9002864795932,438.9402830747629,464.70428510635213,676.6479875957966,737.3080768869568,327.50759872556483,-39.0248482668538,0.0,-1.9707488165409457,FINAL
1507,Baja Verapaz,San Jerónimo,1,652.67686732031,608.9451235170055,163.3270425691117,325.4527446340128,1080.597172133647,488.2736005504937,519.1691551698312,800.9835131942649,869.570308273194,375.97737096282543,-38.25759392055862,2.2222222222222223,-1.6941437988776376,FINAL
1508,Baja Verapaz,Purulhá,0,1363.498860191597,1285.5429119364148,298.4793987224034,765.0915990723228,2180.731397013949,1068.1457298385085,1126.8729755603588,1654.0212915073555,1757.3005963926526,885.7192657108791,-31.101540253003375,4.444444444444445,-1.600712131308835,FINAL
1601,Alta Verapaz,Cobán,0,1553.7122917285308,1580.9880159124352,300.50123724106487,1005.5347972731349,2277.018285659769,1167.2767597252343,1286.5314089631402,1779.398773286238,1934.4849232688398,1139.150564624629,-27.946919700894046,6.666666666666667,-1.3795674550628774,FINAL
1602,Alta Verapaz,Santa Cruz Verapaz,1,1017.5683610328467,1005.3773909938809,211.22252708299484,590.552258045718,1491.616329272684,777.183479452314,800.9602369057948,1198.8196562975731,1321.6422434081308,617.7046774094159,-38.55991959409643,2.2222222222222223,-1.8930920349528528,FINAL
1603,Alta Verapaz,San Cristóbal Verapaz,1,909.8980238578338,909.4840158779899,174.7231911713619,518.3417172951528,1316.5671079823599,710.4547933947264,743.4981316144069,1070.97542625328,1131.793187242267,559.6464925059444,-38.465494419307895,2.2222222222222223,-2.004608140475044,FINAL
1604,Alta Verapaz,Tactic,0,1053.1189715268413,1051.06250065869,217.23433375520173,605.4839823613318,1549.1111120625008,793.9090730745199,866.8579993899108,1243.3386168207496,1352.1410186920095,644.9304911375222,-38.640138837285996,2.2222222222222223,-1.8790237865866124,FINAL
1605,Alta Verapaz,Tamahú,0,1231.3018015405569,1222.2746380327367,250.7826709464337,713.1555355849342,1870.911214587312,921.5560657583144,1046.6494466807874,1435.9038370808328,1568.460005491698,730.6405039073428,-40.2228859887565,2.2222222222222223,-1.996395108736016,FINAL
1606,Alta Verapaz,Tucurú,0,1616.9184348434617,1537.4105659031675,329.7523448253469,918.360753076993,2490.180926307238,1234.121935914427,1399.4413605244774,1916.6092034581147,2075.759907559702,1033.0021220865085,-32.80896170505626,2.2222222222222223,-1.770772283867228,FINAL
1607,Alta Verapaz,Panzós,0,1532.8891794439207,1540.9514638652129,279.67610295255383,986.2464121823411,2297.5351378076816,1195.6844613706367,1307.228076773748,1751.6784926858054,1800.059284476319,1017.629908751948,-33.96093695258917,2.2222222222222223,-1.8423428575139464,FINAL
1608,Alta Verapaz,Senahú,0,1835.985203777119,1821.167386979848,348.0061913597451,1211.969704335964,2671.354450208356,1428.3143367362609,1530.8054442941047,2131.1944046457816,2257.018886430881,1283.444668424216,-29.52626553714924,6.666666666666667,-1.5877319113030501,FINAL
1609,Alta Verapaz,San Pedro Carchá,0,1588.7189294749076,1574.4281755045317,296.76549226011576,970.29427378451,2278.8418219221935,1243.4323525837451,1293.1740256132773,1873.9486058825303,1952.0706408200977,1185.9799815990339,-24.672335007026795,8.88888888888889,-1.3570949398755294,FINAL
1610,Alta Verapaz,San Juan Chamelco,0,1162.6363032215243,1150.3812002956436,229.56630688764034,677.4867092521811,1736.8711600295999,886.6054912594902,965.7099427548701,1394.1418316369277,1472.2241661450946,705.4490949847712,-38.67692771722334,2.2222222222222223,-1.9915257357889202,FINAL
1611,Alta Verapaz,Lanquín,0,1693.8883275379517,1657.1473471346867,319.5980298298211,1049.835835968394,2428.6628286824966,1326.3247503107877,1426.186944532857,1991.273294317856,2109.0613643776496,1269.2714213941147,-23.406242444960263,8.88888888888889,-1.3285967575267474,FINAL
1612,Alta Verapaz,Cahabón,0,1449.866450917251,1445.9775441684528,262.495707447714,922.3519696918835,1995.4060045279382,1124.3989706006148,1213.416574632168,1731.1239354308027,1785.2669004049803,1068.8745548783002,-26.07944990646557,4.444444444444445,-1.4514214336813107,FINAL
1613,Alta Verapaz,Chisec,0,1950.6273463157247,1930.678573177393,389.20982122138855,1124.432199968113,2756.9319480683553,1501.371262483719,1582.3713040882603,2292.593346663795,2464.6863517627644,1599.7607451806307,-17.139975166977585,26.666666666666668,-0.9014844487583361,FINAL
1614,Alta Verapaz,Chahal,0,1581.8659460042195,1588.2396016072676,272.93651369041316,1081.3768962544063,2169.9475731663815,1269.0156464145575,1322.801097179266,1812.660650315921,1909.2320287620657,1248.9474170099952,-21.362783313922865,8.88888888888889,-1.2197654483556848,FINAL
1615,Alta Verapaz,Fray Bartolomé De Las Casas,0,1306.8423101067767,1300.8514882609882,243.0194306871018,816.1234442932224,1711.911413824441,1010.0054725832957,1085.4036254412636,1541.6160747126198,1626.6441133200155,1104.9715330467661,-15.05782612249454,24.444444444444443,-0.8306775161527232,FINAL
1616,Alta Verapaz,Santa Catalina La Tinta,0,1463.0759920961766,1411.3139346209184,302.5543822008545,853.9715750539303,2310.8922115056475,1159.1504965758595,1253.9417105097714,1748.4238529631543,1814.9633376946633,951.8540782206594,-32.555468002494486,2.2222222222222223,-1.6896860331579537,FINAL
1617,Alta Verapaz,Raxruhá,0,1750.984072689626,1741.1713415529377,349.33955656770536,1004.6869410482649,2403.634445778818,1333.7448846125237,1407.6492587506664,2081.9095734529624,2228.30637761151,1510.5497338673042,-13.24519891764034,33.33333333333333,-0.6882539761159948,FINAL
1701,Petén,Flores,1,665.0379308412522,632.7231552919933,150.85208944118935,390.0660275200432,996.0826950569672,482.6658801611972,525.4429775942998,801.6708101186305,867.9349265135254,437.5282167342068,-30.849975526453843,2.2222222222222223,-1.5081641556959773,FINAL
1702,Petén,San José,1,688.5870364206187,656.7428472938223,151.9613147461473,462.63019028359616,1042.992765993398,498.36989212097006,564.3419175873514,808.1693851564557,902.9066555559049,518.1251189972412,-21.106850096315465,13.333333333333334,-1.121745476525625,FINAL
1703,Petén,San Benito,0,905.2948869348319,930.8253484658907,183.27453263731115,532.1785275203572,1318.2165309838522,681.6246372816777,741.6902591843642,1024.099548944709,1161.4392142575327,751.2377436721945,-19.293372821193323,22.22222222222222,-0.8405812910597178,FINAL
1704,Petén,San Andrés,0,789.4483967513903,751.1520751159225,173.46235633155368,520.3795354073183,1227.527240863133,586.2477677409505,632.5145581103502,900.2002957432944,1026.5077225911011,635.4240329413736,-15.406739328609184,22.22222222222222,-0.8879411479665162,FINAL
1705,Petén,La Libertad,0,1030.7725615507966,1038.1929140187788,218.0788875370228,649.9645136680444,1624.3918117655203,741.1672142343236,836.0165116094435,1175.2238860072243,1300.5280819509362,892.9590479123934,-13.989102039253407,28.888888888888886,-0.6319433999084704,FINAL
1706,Petén,San Francisco,0,965.674005497682,969.5362100378059,185.89970271469133,582.3211118092228,1343.5267517996956,729.9658408362473,799.2749062706978,1130.2805539758772,1177.0107397613272,744.1953835260408,-23.242125892644914,15.555555555555555,-1.1913877146514558,FINAL
1707,Petén,Santa Ana,0,781.6277845590836,770.9300322437916,163.5678827914945,453.2519966777435,1114.9442681696455,575.0813163482726,642.6264380379391,911.943220213364,1000.0847170788552,555.3124326665591,-27.968504346584815,6.666666666666667,-1.383617297174509,FINAL
1708,Petén,Dolores,0,896.7817009660795,882.759535814236,174.08437496061973,543.4043636530852,1308.7642382547788,690.8611132125865,754.1645186932885,1049.3364658217652,1141.624549069745,653.621195086634,-25.957050751793957,6.666666666666667,-1.3967968459802997,FINAL
1709,Petén,San Luis,0,1259.1143412479544,1262.2479161227675,233.53651863093086,789.9817400566108,1726.027938970488,988.2318559299272,1046.6143265286407,1471.029176875506,1563.760949772625,1081.0228849467019,-14.357324647659746,31.11111111111111,-0.7625850438521742,FINAL
1710,Petén,Sayaxché,0,1193.4223172269135,1183.5489244738437,241.98446642728132,667.8643289035446,1700.9551739044687,862.7093682563309,1001.9437058359425,1398.2506005949754,1503.9612036964413,924.6849913783437,-21.87184050803646,13.333333333333334,-1.1105561022832344,FINAL
1711,Petén,Melchor De Mencos,1,630.6097621075538,631.3363597575196,143.0652304309987,316.9074603224133,958.4884925013768,460.80853604185074,508.3458310931739,739.1266477525505,827.9378017854752,397.44176048122614,-37.04754140346463,2.2222222222222223,-1.6298020205460484,FINAL
1712,Petén,Poptún,0,983.2025145079061,967.333854351013,184.497946473166,593.9745927657743,1389.6028374237046,752.0669619902212,825.9266689400682,1147.1995733936783,1199.5413995621732,789.3533965858281,-18.399072560588962,13.333333333333334,-1.0506844202207533,FINAL
1713,Petén,Las Cruces,0,1095.94075175201,1108.149130729263,234.39303694558225,661.8982128197196,1692.4400935898373,768.3417752787695,912.1418526404417,1261.9968443624382,1387.7972946074415,874.7663035438181,-21.06059741542709,17.77777777777778,-0.9436050280774374,FINAL
1714,Petén,El Chal,0,947.8876539753746,940.4299656792523,181.1037496662572,536.6803615880951,1280.87893580826,697.0316307083061,784.7689240547834,1124.3768949728462,1176.081140545137,703.3142435593115,-25.21354388667073,11.11111111111111,-1.3504602244115294,FINAL
1801,Izabal,Puerto Barrios,0,1145.199280220312,1125.0695268227496,228.70290993830196,623.0322856002032,1660.8977342037017,911.8701522427672,960.5029597642194,1340.952626818126,1424.0132759848343,1077.1364821756451,-4.260451776919927,35.55555555555556,-0.2976035506632966,FINAL
1802,Izabal,Livingston,0,1671.6612861785597,1696.8682721905354,250.51176402965342,1127.653390662093,2139.3826685071094,1340.51598219342,1458.148819747494,1857.5617222170038,2033.4856650754355,1621.094905140444,-4.465483166367024,46.666666666666664,-0.20185232112345047,FINAL
1803,Izabal,El Estor,0,1464.6517962082726,1493.7811196449093,233.09537852113175,1012.9479509078508,1981.5917141413327,1176.5818163607184,1230.5196148480231,1659.7881215387451,1713.790637921602,1120.88979527865,-24.96291588254244,6.666666666666667,-1.474769697754682,FINAL
1804,Izabal,Morales,0,870.1686351759024,880.2766433628985,157.6859387489477,461.13901663292165,1157.5203809981892,667.2226608496636,724.8385901727593,992.2095045347115,1067.9604690865885,785.6657364153336,-10.747860648230454,26.666666666666668,-0.5358936848205984,FINAL
1805,Izabal,Los Amates,0,1031.3838760251824,1030.206803473321,195.18899505996208,567.0543460108456,1492.7605404212784,804.1894601871506,858.607359778813,1194.1135691296688,1287.886610099855,786.897146356507,-23.61755487310902,8.88888888888889,-1.252564108922068,FINAL
1901,Zacapa,Zacapa,1,662.144907771426,664.0155717788689,155.59196709103114,323.92810421672147,1103.6001123659976,493.40493164909043,505.9679168749428,794.6615100874578,858.2994098796177,311.8926965924995,-53.02930987643069,0.0,-2.251094434547555,FINAL
1902,Zacapa,Estanzuela,1,526.3289604192655,523.3446573824335,130.8599930107165,247.45669780911078,929.6083865715973,387.1796661734586,412.7506951587912,642.611271331862,698.7152710018865,242.1936870797009,-53.72195289218017,0.0,-2.1712921329309256,FINAL
1903,Zacapa,Río Hondo,1,733.0356745219029,727.7798935051619,159.04798778744575,371.24840440782486,1203.8995784871295,547.3601287348649,602.8938654706834,846.8446395931037,943.6248581828279,374.3052466891352,-48.568894245430215,2.2222222222222223,-2.2554854847467847,FINAL
1904,Zacapa,Gualán,1,958.802550745991,977.2239900819606,198.06439072139466,524.552506405862,1527.8390694040104,707.1345515489209,780.9842282721852,1101.5805567429757,1208.2402220510432,619.5297459834705,-36.603096908057886,2.2222222222222223,-1.712941955526752,FINAL
1905,Zacapa,Teculután,1,969.1621383841864,941.9054337247005,221.40891730395057,498.75692427511007,1614.6661116657797,741.6609622640154,789.4826205339244,1161.7944947561673,1243.9673251590486,510.77335164667534,-45.77233198168768,2.2222222222222223,-2.0703266712073485,FINAL
1906,Zacapa,Usumatlán,1,1005.4934446693854,974.0667293919557,239.98858267531918,510.5652214601139,1702.9566496863272,744.039068992718,819.4455924740805,1201.3947025592208,1310.5029288958328,486.1098574666835,-50.094809441840894,0.0,-2.164201235795357,FINAL
1907,Zacapa,Cabañas,1,885.045191116118,866.0607243670917,214.32620867905482,455.35726590089797,1527.073835936567,662.5302628028478,693.8712349707208,1051.1154415820195,1158.7598519711473,387.94706052660376,-55.20555896237974,0.0,-2.3193529790558625,FINAL
1908,Zacapa,San Diego,1,822.5685530813441,794.9275759823421,194.11179056112846,432.7393800261934,1361.9672521824127,614.087425784621,654.4236903948974,983.1181869541933,1067.4487185379364,355.05426468120794,-55.335017250792305,0.0,-2.4084796036792495,FINAL
1909,Zacapa,La Unión,1,892.0191140925615,906.1201059250459,199.82655088988824,461.0348288255968,1416.5426152559846,677.1840403645789,689.5436817140096,1067.29238706048,1122.623250867495,469.967604295715,-48.134071717133864,2.2222222222222223,-2.1120892489878003,FINAL
1910,Zacapa,Huité,1,639.1525254872814,632.2933457663404,159.9139864194263,326.062210051799,1131.4180075680479,479.1050087666258,487.20237401413215,774.5265572909389,847.3182172491884,282.3197492107083,-55.34987816951696,0.0,-2.2314044210033224,FINAL
1911,Zacapa,San Jorge,1,551.7870889948197,539.1276583290166,137.95445207811346,276.4257357249376,966.9612325554675,397.0815710197161,429.74020111532786,642.6951027768913,735.379490154509,245.15489353290647,-54.52748718313865,0.0,-2.2227060514748005,FINAL
2001,Chiquimula,Chiquimula,1,605.3332446218732,607.1199490036165,143.15494929255973,314.62555675131864,994.1755681119458,436.30924833247536,486.52762331872395,708.2262657078367,778.3626884708201,244.89069176772338,-59.66354059529271,0.0,-2.5178490484288356,FINAL
2002,Chiquimula,San José La Arada,1,618.226868876913,604.8386603484951,139.19787226693143,327.955632578151,992.4281935701483,449.6200324038498,510.86380164720487,725.318142645146,788.6407860318087,255.6553693785634,-57.73164214879052,0.0,-2.6047201267780014,FINAL
2003,Chiquimula,San Juan Ermita,1,797.6959741772505,805.1012347270615,185.25282409997575,387.2068039377431,1220.3518437183602,552.458272523278,644.9147294531818,948.850500291295,1018.0373833240106,331.2889650747935,-58.851266053876536,0.0,-2.5176782668141686,FINAL
