municipality_id,department,municipality,year,rain_may_aug_mm,reference_start,reference_end,reference_n,historical_mean_mm,historical_sd_mm,rainfall_z_score_common,focal_data_status
512,Escuintla,San Vicente Pacaya,2019,917.5773698431759,1981,2025,45,1232.4522222820158,199.66916006312087,-1.57698290682096,FINAL
513,Escuintla,Nueva Concepción,2019,864.5787057829531,1981,2025,45,1106.7321636729432,217.25214322216442,-1.1146194200825967,FINAL
514,Escuintla,Sipacate,2019,761.2166991101631,1981,2025,45,962.9158757294643,200.26173540828188,-1.0071778126165183,FINAL
601,Santa Rosa,Cuilapa,2019,852.5285540729468,1981,2025,45,1113.9389927404193,201.64351815096526,-1.2963989175777089,FINAL
602,Santa Rosa,Barberena,2019,820.4275036836852,1981,2025,45,1073.9200180336643,187.26832031187345,-1.353632658891888,FINAL
603,Santa Rosa,Santa Rosa De Lima,2019,831.8241456128359,1981,2025,45,1098.9141519919353,194.4955596021213,-1.3732447513222632,FINAL
604,Santa Rosa,Casillas,2019,650.8550953460416,1981,2025,45,879.8319224739535,162.46157554480118,-1.4094214361768769,FINAL
605,Santa Rosa,San Rafael Las Flores,2019,646.2179610729262,1981,2025,45,874.5888859801289,169.53719373055472,-1.3470255103440747,FINAL
606,Santa Rosa,Oratorio,2019,847.4193511095547,1981,2025,45,1097.179722228,206.10588344535773,-1.211806120928426,FINAL
607,Santa Rosa,San Juan Tecuaco,2019,1036.5077381250164,1981,2025,45,1321.7291983875978,262.39251357275003,-1.0870030412796126,FINAL
608,Santa Rosa,Chiquimulilla,2019,915.7318033359857,1981,2025,45,1136.347722109886,236.27206974165833,-0.9337367680196965,FINAL
609,Santa Rosa,Taxisco,2019,957.3269055671516,1981,2025,45,1218.8835967082114,249.6019689567457,-1.0478951437533963,FINAL
610,Santa Rosa,Santa María Ixhuatán,2019,958.0791009154663,1981,2025,45,1257.5784654709946,239.94267394665326,-1.2482121651362292,FINAL
611,Santa Rosa,Guazacapán,2019,904.2287871029005,1981,2025,45,1183.321136964315,245.8841681088363,-1.1350562014951657,FINAL
612,Santa Rosa,Santa Cruz Naranjo,2019,731.5110359409737,1981,2025,45,977.6221615972705,174.95455960334098,-1.4067145561355066,FINAL
613,Santa Rosa,Pueblo Nuevo Viñas,2019,955.4300662275405,1981,2025,45,1220.0645940798386,219.63665332072054,-1.2048741585306812,FINAL
614,Santa Rosa,Nueva Santa Rosa,2019,745.9678296923795,1981,2025,45,977.5418471262175,176.83722384095813,-1.309532079298578,FINAL
701,Sololá,Sololá,2019,625.4700168446366,1981,2025,45,796.1153602579475,172.49984365865305,-0.9892492641963673,FINAL
702,Sololá,San José Chacayá,2019,691.703563963264,1981,2025,45,876.8463517075679,190.8287806304109,-0.9702036932410142,FINAL
703,Sololá,Santa María Visitación,2019,1352.2119269564273,1981,2025,45,1620.2366449444319,313.89632724194166,-0.8538638229475661,FINAL
704,Sololá,Santa Lucía Utatlán,2019,748.0399666907117,1981,2025,45,947.1030120330585,198.13819272096447,-1.0046677150360646,FINAL
705,Sololá,Nahualá,2019,1083.4917609599536,1981,2025,45,1268.7054003297897,237.9665454153107,-0.7783179734218199,FINAL
706,Sololá,Santa Catarina Ixtahuacán,2019,1318.3001883792258,1981,2025,45,1543.316357577862,292.45920878019774,-0.7693933459546166,FINAL
707,Sololá,Santa Clara La Laguna,2019,1201.459804482724,1981,2025,45,1465.2036463075349,287.3942095803723,-0.9177075704131494,FINAL
708,Sololá,Concepción,2019,613.2885775173243,1981,2025,45,788.8802352552333,169.24181993202586,-1.0375193188564948,FINAL
709,Sololá,San Andrés Semetabaj,2019,570.5465699621179,1981,2025,45,747.6849343704423,150.72352112651757,-1.1752536238828586,FINAL
710,Sololá,Panajachel,2019,619.7459401824065,1981,2025,45,801.8707087544167,165.17576083893948,-1.1026119549683653,FINAL
711,Sololá,Santa Catarina Palopó,2019,573.4690650017483,1981,2025,45,755.7059488544892,152.48686043079613,-1.1950989307399793,FINAL
712,Sololá,San Antonio Palopó,2019,571.5736820330762,1981,2025,45,747.2474848891236,151.7801546256108,-1.1574227427121413,FINAL
713,Sololá,San Lucas Tolimán,2019,802.4901914186767,1981,2025,45,998.124988336358,195.54731318396853,-1.0004473788582844,FINAL
714,Sololá,Santa Cruz La Laguna,2019,683.6364192540713,1981,2025,45,882.1788192461042,183.01869125632155,-1.0848203461031756,FINAL
715,Sololá,San Pablo La Laguna,2019,1053.8355026245117,1981,2025,45,1315.3595202734073,265.1779670282575,-0.9862207655473405,FINAL
716,Sololá,San Marcos La Laguna,2019,992.688858288875,1981,2025,45,1244.0411190560706,251.48669019868393,-0.9994654610493214,FINAL
717,Sololá,San Juan La Laguna,2019,1443.4114342051407,1981,2025,45,1721.7704541836902,334.7343296776085,-0.8315819302031088,FINAL
718,Sololá,San Pedro La Laguna,2019,1203.6515180348092,1981,2025,45,1464.0635446251774,288.5893155384523,-0.9023619814354157,FINAL
719,Sololá,Santiago Atitlán,2019,998.1488885201775,1981,2025,45,1207.08484214742,236.35777009642717,-0.8839817431938144,FINAL
801,Totonicapán,Totonicapán,2019,559.8014771570074,1981,2025,45,721.9187731075076,154.79012670116526,-1.0473361538328645,FINAL
802,Totonicapán,San Cristóbal Totonicapán,2019,429.74274752696454,1981,2025,45,554.1177187684923,115.37663651756306,-1.077990960696752,FINAL
803,Totonicapán,San Francisco El Alto,2019,434.34324775762747,1981,2025,45,559.1981274305095,115.82724135237407,-1.0779405450315767,FINAL
804,Totonicapán,San Andrés Xecul,2019,432.2190284858042,1981,2025,45,549.2034851718106,110.96966396468513,-1.054202135127988,FINAL
805,Totonicapán,Momostenango,2019,429.9026412197829,1981,2025,45,558.6655103630383,119.92458481448307,-1.0736986860737912,FINAL
806,Totonicapán,Santa María Chiquimula,2019,475.46720534228007,1981,2025,45,640.7468482743094,140.72309445307488,-1.1745026185957204,FINAL
807,Totonicapán,Santa Lucía La Reforma,2019,435.5935806188785,1981,2025,45,587.8163376011979,136.76948524516544,-1.1129877158596693,FINAL
808,Totonicapán,San Bartolo Aguas Calientes,2019,407.9995710230697,1981,2025,45,512.8707543919937,111.10992944588682,-0.9438506881601325,FINAL
901,Quetzaltenango,Quetzaltenango,2019,988.4986198943917,1981,2025,45,1145.3146144931693,188.44248271678433,-0.8321690116684617,FINAL
902,Quetzaltenango,Salcajá,2019,432.2149288393094,1981,2025,45,530.2520694853453,110.99807688841601,-0.8832327855967317,FINAL
903,Quetzaltenango,Olintepeque,2019,601.0048456529405,1981,2025,45,736.2352090254996,133.1539170239603,-1.01559433169529,FINAL
904,Quetzaltenango,San Carlos Sija,2019,434.28612535348634,1981,2025,45,545.3221676103338,108.79745441103371,-1.020575737345439,FINAL
905,Quetzaltenango,Sibilia,2019,519.9937932862475,1981,2025,45,643.9782227050529,118.29922017181417,-1.0480578759414825,FINAL
906,Quetzaltenango,Cabricán,2019,433.6536219326826,1981,2025,45,544.6003700254953,109.12562566683222,-1.016688311428706,FINAL
907,Quetzaltenango,Cajolá,2019,567.2114644349845,1981,2025,45,708.648964604125,122.25432925685584,-1.1569119967275838,FINAL
908,Quetzaltenango,San Miguel Sigüilá,2019,808.9469177665637,1981,2025,45,986.492573424658,161.14704633742463,-1.101761774065239,FINAL
909,Quetzaltenango,San Juan Ostuncalco,2019,1218.587112499752,1981,2025,45,1458.5616887667613,211.65624008285158,-1.1337940056625435,FINAL
910,Quetzaltenango,San Mateo,2019,1287.0053276895658,1981,2025,45,1504.6769481178605,240.70331787142274,-0.9043149980365834,FINAL
911,Quetzaltenango,Concepción Chiquirichapa,2019,1291.6079517281885,1981,2025,45,1525.6055127944646,237.32764234552107,-0.9859684221933291,FINAL
912,Quetzaltenango,San Martín Sacatepéquez,2019,1521.3899007303598,1981,2025,45,1762.2051743455766,261.3859745369572,-0.9213014357094665,FINAL
913,Quetzaltenango,Almolonga,2019,659.8604802940715,1981,2025,45,776.4790522113119,150.50365733191862,-0.7748554020853556,FINAL
914,Quetzaltenango,Cantel,2019,655.9786672949773,1981,2025,45,776.9591226558856,156.33656089803773,-0.7738462114425776,FINAL
915,Quetzaltenango,Huitán,2019,456.33787204439903,1981,2025,45,557.6377836239028,111.25669226851754,-0.9105062312567848,FINAL
916,Quetzaltenango,Zunil,2019,1327.4655026350372,1981,2025,45,1488.092460957035,260.0360140540043,-0.6177104310199079,FINAL
917,Quetzaltenango,Colomba,2019,1736.129358304481,1981,2025,45,1963.914559392073,316.5981828058234,-0.7194772852732944,FINAL
918,Quetzaltenango,San Francisco La Unión,2019,489.82760929665614,1981,2025,45,618.0943281105618,117.30717318727554,-1.093426048287207,FINAL
919,Quetzaltenango,El Palmar,2019,1855.8317189273369,1981,2025,45,2052.436727488432,329.6186510198038,-0.5964620265049354,FINAL
920,Quetzaltenango,Coatepeque,2019,1259.1192741008774,1981,2025,45,1470.066877821681,288.8060767489688,-0.7304126218374548,FINAL
921,Quetzaltenango,Génova,2019,1412.8386594564074,1981,2025,45,1611.7093857309733,310.6797081318067,-0.640114951409039,FINAL
922,Quetzaltenango,Flores Costa Cuca,2019,1515.6686522506097,1981,2025,45,1731.2845424469606,332.98767269161175,-0.6475191362295208,FINAL
923,Quetzaltenango,La Esperanza,2019,1216.1083641052246,1981,2025,45,1437.055826931695,235.60654688793105,-0.9377815079627928,FINAL
924,Quetzaltenango,Palestina De los Altos,2019,693.9725601863538,1981,2025,45,856.8915330168301,134.98177777276476,-1.2069701223282332,FINAL
1001,Suchitepéquez,Mazatenango,2019,1579.3239268145173,1981,2025,45,1751.147077615376,331.47145972061446,-0.5183648418650654,FINAL
1002,Suchitepéquez,Cuyotenango,2019,1552.2504536636154,1981,2025,45,1738.263770336757,328.7747823727994,-0.5657773243150388,FINAL
1003,Suchitepéquez,San Francisco Zapotitlán,2019,1663.2355166533446,1981,2025,45,1861.2299438138969,325.16874872535385,-0.6088974661208406,FINAL
1004,Suchitepéquez,San Bernardino,2019,1536.1640272669258,1981,2025,45,1723.8960394736398,319.5531279483426,-0.5874829434843205,FINAL
1005,Suchitepéquez,San José El Ídolo,2019,1403.9725002104224,1981,2025,45,1619.3346127686227,327.15710558669144,-0.6582834634509652,FINAL
1006,Suchitepéquez,Santo Domingo Suchitepéquez,2019,1145.2606833628488,1981,2025,45,1352.5979063413479,273.22131149226936,-0.7588618246727271,FINAL
1007,Suchitepéquez,San Lorenzo,2019,919.0844682245325,1981,2025,45,1104.0018040192015,232.6083146418275,-0.7949730261336806,FINAL
1008,Suchitepéquez,Samayac,2019,1542.9694026597897,1981,2025,45,1746.6888791660695,313.8681426147742,-0.6490607004875761,FINAL
1009,Suchitepéquez,San Pablo Jocopilas,2019,1593.6519980235928,1981,2025,45,1812.852720916473,337.1960968303216,-0.650068980493516,FINAL
1010,Suchitepéquez,San Antonio Suchitepéquez,2019,1507.4199915805016,1981,2025,45,1711.2380979792338,332.41965185148695,-0.6131349493434605,FINAL
1011,Suchitepéquez,San Miguel Panán,2019,1527.4274414264821,1981,2025,45,1745.6555993277145,340.7127948350453,-0.6405047336331665,FINAL
1012,Suchitepéquez,San Gabriel,2019,1609.468729951974,1981,2025,45,1767.1736324052554,331.2003191366025,-0.4761616862701045,FINAL
1013,Suchitepéquez,Chicacao,2019,1769.755238856797,1981,2025,45,2060.3438909403435,398.84357474031793,-0.728577995202117,FINAL
1014,Suchitepéquez,Patulul,2019,1306.1634221519726,1981,2025,45,1608.9321072333648,305.24718117958776,-0.9918803636822536,FINAL
1015,Suchitepéquez,Santa Bárbara,2019,1372.6778948332833,1981,2025,45,1633.9436003797866,328.517677969249,-0.7952865951127269,FINAL
1016,Suchitepéquez,San Juan Bautista,2019,1288.7745718120855,1981,2025,45,1564.6664893757536,313.9148725966849,-0.8788749487448836,FINAL
1017,Suchitepéquez,Santo Tomás La Unión,2019,1855.9277436997102,1981,2025,45,2121.9580953684012,396.6460686889938,-0.6706995799756251,FINAL
1018,Suchitepéquez,Zunilito,2019,1775.3191097263143,1981,2025,45,1993.3848520560318,349.9310223871798,-0.6231677913038517,FINAL
1019,Suchitepéquez,Pueblo Nuevo,2019,1789.370500525384,1981,2025,45,1985.7581929688865,347.40839170400017,-0.5652934619116207,FINAL
1020,Suchitepéquez,Río Bravo,2019,1496.2209770347731,1981,2025,45,1769.7559169716574,356.22842430425106,-0.7678638796753087,FINAL
1021,Suchitepéquez,San José La Máquina,2019,1055.2021950167098,1981,2025,45,1244.585003925121,256.5799450245832,-0.7381044878245117,FINAL
1101,Retalhuleu,Retalhuleu,2019,955.3094376650535,1981,2025,45,1147.3564532371104,231.7696433934576,-0.8286116022797402,FINAL
1102,Retalhuleu,San Sebastián,2019,1563.347413245096,1981,2025,45,1771.16158802208,291.58789772176715,-0.7126982169036383,FINAL
1103,Retalhuleu,Santa Cruz Muluá,2019,1365.471405783914,1981,2025,45,1554.0333846647304,285.80517530420144,-0.6597570484163466,FINAL
1104,Retalhuleu,San Martín Zapotitlán,2019,1967.5578466987615,1981,2025,45,2174.8352723695793,364.0777721460596,-0.5693218359610894,FINAL
1105,Retalhuleu,San Felipe,2019,1909.3754781324335,1981,2025,45,2119.9933910459954,350.6397481871449,-0.6006675341357763,FINAL
1106,Retalhuleu,San Andrés Villa Seca,2019,1047.8878935260934,1981,2025,45,1224.0561879484032,247.24728014941272,-0.7125186344450402,FINAL
1107,Retalhuleu,Champerico,2019,640.8294298284944,1981,2025,45,801.5435589001503,174.86334297399617,-0.9190841621708877,FINAL
1108,Retalhuleu,Nuevo San Carlos,2019,1757.4179884742025,1981,2025,45,1985.6321424329813,314.50555570929794,-0.7256283706788328,FINAL
1109,Retalhuleu,El Asintal,2019,1582.1597509542416,1981,2025,45,1807.4721276052312,311.74488134747486,-0.722746034119654,FINAL
1201,San Marcos,San Marcos,2019,754.006576528209,1981,2025,45,979.7020398915536,169.1414295732993,-1.334359440692423,FINAL
1202,San Marcos,San Pedro Sacatepéquez,2019,770.0498853481778,1981,2025,45,955.4579343304346,156.03531522301358,-1.1882441402272441,FINAL
1203,San Marcos,San Antonio Sacatepéquez,2019,734.9341969023151,1981,2025,45,903.2722328967008,144.46166888061038,-1.165278217390025,FINAL
1204,San Marcos,Comitancillo,2019,502.9587025734679,1981,2025,45,647.69303218483,118.35530710005204,-1.222879929575194,FINAL
1205,San Marcos,San Miguel Ixtahuacán,2019,488.41034452140383,1981,2025,45,627.0080649971014,121.86376622002629,-1.137316897177279,FINAL
1206,San Marcos,Concepción Tutuapa,2019,501.23340680489133,1981,2025,45,650.6753892134221,122.19846927649952,-1.2229447986814561,FINAL
1207,San Marcos,Tacaná,2019,784.366014644367,1981,2025,45,985.93943125203,161.68547798418888,-1.2467008114815028,FINAL
1208,San Marcos,Sibinal,2019,1474.6344850579999,1981,2025,45,1906.618333400135,331.083281643202,-1.3047588697265315,FINAL
1209,San Marcos,Tajumulco,2019,1377.4603615253009,1981,2025,45,1798.5691032325765,297.0494111595041,-1.4176387021388723,FINAL
1210,San Marcos,Tejutla,2019,523.6113470526114,1981,2025,45,702.2801155049535,127.39895539367237,-1.4024351133825401,FINAL
1211,San Marcos,San Rafael Pie De La Cuesta,2019,1509.7418859135937,1981,2025,45,1979.0455401370632,362.165139907718,-1.295827793760192,FINAL
1212,San Marcos,Nuevo Progreso,2019,1872.4054974530143,1981,2025,45,2225.2021584556433,337.1848153526557,-1.0463005596312074,FINAL
1213,San Marcos,El Tumbador,2019,1934.3597235173447,1981,2025,45,2352.4240542313696,371.64538335788393,-1.1249011811655973,FINAL
1214,San Marcos,El Rodeo,2019,1874.0689545177877,1981,2025,45,2244.5190803124037,310.6689740567264,-1.1924271708154992,FINAL
1215,San Marcos,Malacatán,2019,1765.7312926572476,1981,2025,45,2082.884575975125,330.54856958908454,-0.9594755884502556,FINAL
1216,San Marcos,Catarina,2019,1645.2301661465208,1981,2025,45,1884.003814918656,334.6401908015692,-0.713523525671548,FINAL
1217,San Marcos,Ayutla,2019,1053.01720770525,1981,2025,45,1242.697315943184,242.77726609015602,-0.7812927103623278,FINAL
1218,San Marcos,Ocós,2019,590.998852837273,1981,2025,45,723.1510412383967,173.500497010978,-0.7616819010769862,FINAL
1219,San Marcos,San Pablo,2019,1640.487373329775,1981,2025,45,2073.318760119843,313.2209882862844,-1.381872233908091,FINAL
1220,San Marcos,El Quetzal,2019,1732.6238684804962,1981,2025,45,1987.5068616203944,285.08255908545624,-0.8940672974087291,FINAL
1221,San Marcos,La Reforma,2019,1742.379431781114,1981,2025,45,2058.6994939099272,304.7642938629192,-1.037917067381561,FINAL
1222,San Marcos,Pajapita,2019,1375.8681658391315,1981,2025,45,1593.8752375600538,291.2402869811861,-0.7485470982762953,FINAL
1223,San Marcos,Ixchiguán,2019,801.2184666364876,1981,2025,45,1069.425492239335,179.00384059355378,-1.4983311235865513,FINAL
1224,San Marcos,San José Ojetenam,2019,636.9494399583025,1981,2025,45,832.8239734117802,142.06001112946743,-1.3788154167816167,FINAL
1225,San Marcos,San Cristóbal Cucho,2019,1246.7157723735531,1981,2025,45,1513.1297375524675,229.6468442801039,-1.1601028788968033,FINAL
1226,San Marcos,Sipacapa,2019,443.4628194223286,1981,2025,45,570.1043087384637,115.92610126788149,-1.0924329200331904,FINAL
1227,San Marcos,Esquipulas Palo Gordo,2019,1023.1014882785394,1981,2025,45,1310.3300155819998,231.357394783401,-1.2414927457683662,FINAL
1228,San Marcos,Río Blanco,2019,524.7471117954016,1981,2025,45,645.5579737647502,121.98273394033974,-0.9903931324283624,FINAL
1229,San Marcos,San Lorenzo,2019,615.5446699047095,1981,2025,45,764.0278615971891,130.31942346786462,-1.1393788258209567,FINAL
1230,San Marcos,La Blanca,2019,700.0447675353314,1981,2025,45,864.4343147098331,201.31357652603222,-0.8165845046881086,FINAL
1301,Huehuetenango,Huehuetenango,2019,490.96082010141873,1981,2025,45,621.5438183170438,128.27658938570903,-1.0179799668899912,FINAL
1302,Huehuetenango,Chiantla,2019,693.378959899432,1981,2025,45,891.2763632962749,188.99373367147157,-1.0471109255973992,FINAL
1303,Huehuetenango,Malacatancito,2019,450.75561326238744,1981,2025,45,564.4264865242717,115.63487380786717,-0.9830154997250553,FINAL
1304,Huehuetenango,Cuilco,2019,436.7859240448762,1981,2025,45,579.058996104493,110.30683348187851,-1.289793819373754,FINAL
1305,Huehuetenango,Nentón,2019,671.8162435670821,1981,2025,45,1094.3303065320538,271.0000385792641,-1.559092261314906,FINAL
1306,Huehuetenango,San Pedro Necta,2019,741.4402570904447,1981,2025,45,995.2557047519581,191.90200847503772,-1.3226304908347497,FINAL
1307,Huehuetenango,Jacaltenango,2019,829.6754291295697,1981,2025,45,1277.0149455011901,306.47732505888433,-1.4596170084872409,FINAL
1308,Huehuetenango,Soloma,2019,873.5726864403733,1981,2025,45,1285.0854996900546,287.392388764776,-1.4318848700843463,FINAL
1309,Huehuetenango,San Ildefonso Ixtahuacán,2019,599.7683665261903,1981,2025,45,789.976350091515,149.32956611397412,-1.2737463083509566,FINAL
1310,Huehuetenango,Santa Bárbara,2019,528.8663807128569,1981,2025,45,660.6991966077069,128.45057001235688,-1.0263311083957647,FINAL
1311,Huehuetenango,La Libertad,2019,518.3443131827149,1981,2025,45,707.4762505890111,144.48751157881995,-1.3089846682224995,FINAL
1312,Huehuetenango,La Democracia,2019,634.6674316521869,1981,2025,45,889.440295397167,189.6253889318366,-1.3435588197346382,FINAL
1313,Huehuetenango,San Miguel Acatán,2019,929.5105180124558,1981,2025,45,1458.028281529772,336.31842243189243,-1.571480264731397,FINAL
1314,Huehuetenango,San Rafael La Independencia,2019,881.004652049647,1981,2025,45,1364.76101435838,306.50863227097386,-1.5782797330192657,FINAL
1315,Huehuetenango,Todos Santos Cuchumatán,2019,757.7849289048706,1981,2025,45,1035.8662158516327,217.5794004557392,-1.278068081648797,FINAL
1316,Huehuetenango,San Juan Atitán,2019,596.1994463119645,1981,2025,45,733.9792124248064,145.54776689645374,-0.9466291998204399,FINAL
1317,Huehuetenango,Santa Eulalia,2019,1320.5578215045527,1981,2025,45,1958.2550092560657,411.30921920618124,-1.5504082037894897,FINAL
1318,Huehuetenango,San Mateo Ixtatán,2019,1124.9622842609836,1981,2025,45,1836.3222403111456,414.32715735525005,-1.716904005498804,FINAL
1319,Huehuetenango,Colotenango,2019,638.4191913126094,1981,2025,45,845.5555204647374,163.9158683527941,-1.2636746596510777,FINAL
1320,Huehuetenango,San Sebastián Huehuetenango,2019,548.1130199831573,1981,2025,45,679.2960922901432,135.5268127430976,-0.9679492172198748,FINAL
1321,Huehuetenango,Tectitán,2019,491.11230642591903,1981,2025,45,633.1913006595129,113.84028723366858,-1.2480554791816583,FINAL
1322,Huehuetenango,Concepción Huista,2019,1123.7653703215356,1981,2025,45,1650.886025728622,369.91246493640165,-1.4249875453580976,FINAL
1323,Huehuetenango,San Juan Ixcoy,2019,942.5702885445253,1981,2025,45,1306.834229676001,285.3972477363125,-1.2763400629147996,FINAL
1324,Huehuetenango,San Antonio Huista,2019,945.0687213088072,1981,2025,45,1379.480397281989,299.75077861767915,-1.4492428609410142,FINAL
1325,Huehuetenango,San Sebastián Coatán,2019,856.8425999863506,1981,2025,45,1416.3117525852888,330.84732354899387,-1.6910191280906302,FINAL
1326,Huehuetenango,Barillas,2019,1591.5011030128517,1981,2025,45,2359.364128113009,509.1835103606533,-1.5080280674373803,FINAL
1327,Huehuetenango,Aguacatán,2019,611.019992729894,1981,2025,45,803.2914956243511,171.28723259384532,-1.1225092494218145,FINAL
1328,Huehuetenango,San Rafael Pétzal,2019,609.0775333688632,1981,2025,45,798.0905810944137,152.62095756772143,-1.2384475286867533,FINAL
1329,Huehuetenango,San Gaspar Ixchil,2019,608.7725013759647,1981,2025,45,791.4849631244277,153.85100321925404,-1.1875935673170643,FINAL
1330,Huehuetenango,Santiago Chimaltenango,2019,700.6245272996251,1981,2025,45,910.1469603479447,179.10884249663167,-1.1698050756609624,FINAL
1331,Huehuetenango,Santa Ana Huista,2019,556.5980597196847,1981,2025,45,842.3288602462113,209.34050582685984,-1.3649092868957107,FINAL
1332,Huehuetenango,Unión Cantinil,2019,980.5019994573748,1981,2025,45,1375.9756716281888,281.7679836932132,-1.4035436779836656,FINAL
1333,Huehuetenango,Petatán,2019,1157.826330253392,1981,2025,45,1663.5208422635565,358.28256173783313,-1.41144048305705,FINAL
1401,Quiché,Santa Cruz Del Quiché,2019,592.6098944587426,1981,2025,45,820.171415553308,174.8936226672269,-1.3011424752036302,FINAL
1402,Quiché,Chiché,2019,628.9977442510792,1981,2025,45,867.3887500485131,175.3471138480973,-1.3595376654100582,FINAL
1403,Quiché,Chinique,2019,657.6627851088575,1981,2025,45,904.0563580550461,187.33391244256566,-1.315264117070794,FINAL
1404,Quiché,Zacualpa,2019,659.2691826097106,1981,2025,45,863.2094519486576,165.91413211915975,-1.2291916712222974,FINAL
1405,Quiché,Chajul,2019,1377.8702746868832,1981,2025,45,1946.8579672617145,379.6405405242444,-1.4987537732116756,FINAL
1406,Quiché,Chichicastenango,2019,604.1100256587209,1981,2025,45,800.6836977957643,171.47348210335065,-1.1463794268700058,FINAL
1407,Quiché,Patzité,2019,571.7937786771852,1981,2025,45,786.4217378008573,174.33308098671867,-1.2311373028508756,FINAL
1408,Quiché,San Antonio Ilotenango,2019,510.91246592963057,1981,2025,45,679.9835129173761,146.6798644492502,-1.152653417171942,FINAL
1409,Quiché,San Pedro Jocopilas,2019,495.047366785747,1981,2025,45,680.594217481342,148.58928532011745,-1.248722949947952,FINAL
1410,Quiché,Cunén,2019,823.1492273981972,1981,2025,45,1144.9588699796086,240.8065744162574,-1.3363822950495212,FINAL
1411,Quiché,San Juan Cotzal,2019,943.8713370322162,1981,2025,45,1317.6585990630545,273.4693459206109,-1.3668342269679834,FINAL
1412,Quiché,Joyabaj,2019,544.1046592484541,1981,2025,45,763.871436675013,147.26967914685483,-1.492274436256571,FINAL
1413,Quiché,Nebaj,2019,1108.9787780849856,1981,2025,45,1558.0613824661013,319.1160314421374,-1.4072705854094456,FINAL
1414,Quiché,San Andrés Sajcabajá,2019,855.015143491888,1981,2025,45,1120.7685812384198,225.88147333126602,-1.1765171965068226,FINAL
1415,Quiché,Uspantán,2019,1313.0608403131243,1981,2025,45,1736.623192633712,319.36561943009195,-1.3262615840629146,FINAL
1416,Quiché,Sacapulas,2019,500.26542683090037,1981,2025,45,689.3977154822514,149.54593899636225,-1.2647102951819493,FINAL
1417,Quiché,San Bartolomé Jocotenango,2019,556.2491221732712,1981,2025,45,751.3584663155121,155.93768250796947,-1.251200742529116,FINAL
1418,Quiché,Canillá,2019,820.6183150184111,1981,2025,45,1047.9020069017665,205.75669744987582,-1.1046235417864043,FINAL
1419,Quiché,Chicamán,2019,914.6543241134394,1981,2025,45,1199.7535060507382,217.83134144973704,-1.3088069881949624,FINAL
1420,Quiché,Ixcán,2019,1357.3787121822986,1981,2025,45,1982.9818046337205,404.4784901346387,-1.5466906342613607,FINAL
1421,Quiché,Pachalum,2019,481.01898747425463,1981,2025,45,723.1904726663884,146.01164386019076,-1.6585765271160022,FINAL
1501,Baja Verapaz,Salamá,2019,471.89564587012165,1981,2025,45,737.0828079383101,174.56128538592358,-1.5191636649667615,FINAL
1502,Baja Verapaz,San Miguel Chicaj,2019,435.97088934236444,1981,2025,45,676.1855551676214,155.39242768672088,-1.5458582467708275,FINAL
1503,Baja Verapaz,Rabinal,2019,406.8213959725877,1981,2025,45,610.5828072059969,129.6217888424621,-1.5719688260208617,FINAL
1504,Baja Verapaz,Cubulco,2019,557.6326789212193,1981,2025,45,746.6781819037498,144.42014781052524,-1.3089967421342923,FINAL
1505,Baja Verapaz,Granados,2019,429.88833031078514,1981,2025,45,671.5372184931995,142.413719090397,-1.6968090555168207,FINAL
1506,Baja Verapaz,El Chol,2019,363.7550774100416,1981,2025,45,573.2604236953914,124.70022709498384,-1.6800718905328864,FINAL
1507,Baja Verapaz,San Jerónimo,2019,392.0312979318948,1981,2025,45,652.67686732031,163.3270425691117,-1.5958506643388413,FINAL
1508,Baja Verapaz,Purulhá,2019,899.0611136126353,1981,2025,45,1363.498860191597,298.4793987224034,-1.5560127384567188,FINAL
1601,Alta Verapaz,Cobán,2019,1018.6449462102179,1981,2025,45,1553.7122917285308,300.50123724106487,-1.7805828369654162,FINAL
1602,Alta Verapaz,Santa Cruz Verapaz,2019,662.8169028892034,1981,2025,45,1017.5683610328467,211.22252708299484,-1.6795152630867454,FINAL
1603,Alta Verapaz,San Cristóbal Verapaz,2019,651.3252943865759,1981,2025,45,909.8980238578338,174.7231911713619,-1.479899306656204,FINAL
1604,Alta Verapaz,Tactic,2019,668.1497043900692,1981,2025,45,1053.1189715268413,217.23433375520173,-1.772138227332832,FINAL
1605,Alta Verapaz,Tamahú,2019,795.1653711305065,1981,2025,45,1231.3018015405569,250.7826709464337,-1.7391011458810388,FINAL
1606,Alta Verapaz,Tucurú,2019,1068.1566117939385,1981,2025,45,1616.9184348434617,329.7523448253469,-1.664163520475266,FINAL
1607,Alta Verapaz,Panzós,2019,1025.6058657627093,1981,2025,45,1532.8891794439207,279.67610295255383,-1.8138243072103677,FINAL
1608,Alta Verapaz,Senahú,2019,1240.8251541684256,1981,2025,45,1835.985203777119,348.0061913597451,-1.7101996009992178,FINAL
1609,Alta Verapaz,San Pedro Carchá,2019,1030.030684287017,1981,2025,45,1588.7189294749076,296.76549226011576,-1.8825916751068845,FINAL
1610,Alta Verapaz,San Juan Chamelco,2019,773.2608538112881,1981,2025,45,1162.6363032215243,229.56630688764034,-1.6961350064354752,FINAL
1611,Alta Verapaz,Lanquín,2019,1134.744729248646,1981,2025,45,1693.8883275379517,319.5980298298211,-1.74952141784803,FINAL
